iso3,year,activity,item,value,unit_mult
DEU,2020,R90T92,B1G,15987,6
DEU,2020,R93,B1G,13201,6
DEU,2020,S,B1G,61254,6
DEU,2020,S94,B1G,32780,6
DEU,2020,S95,B1G,1842,6
DEU,2020,S96,B1G,26632,6
DEU,2020,T,B1G,7835,6
DEU,2020,_T,B1G,3100097,6
DEU,2021,A,B1G,27761,6
DEU,2021,A01,B1G,25589,6
DEU,2021,A02,B1G,1900,6
DEU,2021,A03,B1G,272,6
DEU,2021,B,B1G,4764,6
DEU,2021,C,B1G,683907,6
DEU,2021,C10T12,B1G,49299,6
DEU,2021,C13T15,B1G,7337,6
DEU,2021,C16,B1G,9304,6
DEU,2021,C16T18,B1G,26091,6
DEU,2021,C17,B1G,10075,6
DEU,2021,C18,B1G,6712,6
DEU,2021,C19,B1G,3752,6
DEU,2021,C20,B1G,50594,6
DEU,2021,C21,B1G,27269,6
DEU,2021,C22,B1G,31736,6
DEU,2021,C22_23,B1G,50905,6
DEU,2021,C23,B1G,19169,6
DEU,2021,C24,B1G,17421,6
DEU,2021,C24_25,B1G,75492,6
DEU,2021,C25,B1G,58071,6
DEU,2021,C26,B1G,47111,6
DEU,2021,C27,B1G,46274,6
DEU,2021,C28,B1G,106147,6
DEU,2021,C29,B1G,135436,6
DEU,2021,C29_30,B1G,148308,6
DEU,2021,C30,B1G,12872,6
DEU,2021,C31T33,B1G,45328,6
DEU,2021,C31_32,B1G,28313,6
DEU,2021,C33,B1G,17015,6
DEU,2021,D,B1G,40755,6
DEU,2021,E,B1G,34787,6
DEU,2021,E36,B1G,5788,6
DEU,2021,E37T39,B1G,28999,6
DEU,2021,F,B1G,162155,6
DEU,2021,G,B1G,354424,6
DEU,2021,G45,B1G,51660,6
DEU,2021,G46,B1G,179975,6
DEU,2021,G47,B1G,122789,6
DEU,2021,H,B1G,155157,6
DEU,2021,H49,B1G,53187,6
DEU,2021,H50,B1G,14145,6
DEU,2021,H51,B1G,5756,6
DEU,2021,H52,B1G,61713,6
DEU,2021,H53,B1G,20356,6
DEU,2021,I,B1G,36210,6
DEU,2021,J,B1G,167800,6
DEU,2021,J58,B1G,12021,6
DEU,2021,J58T60,B1G,27439,6
DEU,2021,J59_60,B1G,15418,6
DEU,2021,J61,B1G,27984,6
DEU,2021,J62_63,B1G,112377,6
DEU,2021,K,B1G,138836,6
DEU,2021,K64,B1G,77207,6
DEU,2021,K65,B1G,37166,6
DEU,2021,K66,B1G,24463,6
DEU,2021,L,B1G,339710,6
DEU,2021,L68A,B1G,132364,6
DEU,2021,M,B1G,238914,6
DEU,2021,M69T71,B1G,171248,6
DEU,2021,M69_70,B1G,106720,6
DEU,2021,M71,B1G,64528,6
DEU,2021,M72,B1G,37393,6
DEU,2021,M73,B1G,13716,6
DEU,2021,M73T75,B1G,30273,6
DEU,2021,M74_75,B1G,16557,6
DEU,2021,N,B1G,158092,6
DEU,2021,N77,B1G,47164,6
DEU,2021,N78,B1G,29354,6
DEU,2021,N79,B1G,1526,6
DEU,2021,N80T82,B1G,80048,6
DEU,2021,O,B1G,208362,6
DEU,2021,P,B1G,158946,6
DEU,2021,Q,B1G,283764,6
DEU,2021,Q86,B1G,181985,6
DEU,2021,Q87_88,B1G,101779,6
DEU,2021,R,B1G,28813,6
DEU,2021,R90T92,B1G,15569,6
DEU,2021,R93,B1G,13244,6
DEU,2021,S,B1G,62820,6
DEU,2021,S94,B1G,32898,6
DEU,2021,S95,B1G,1874,6
DEU,2021,S96,B1G,28048,6
DEU,2021,T,B1G,8108,6
DEU,2021,_T,B1G,3294085,6
DEU,2022,A,B1G,39680,6
DEU,2022,A01,B1G,35614,6
DEU,2022,A02,B1G,3714,6
DEU,2022,A03,B1G,352,6
DEU,2022,B,B1G,6119,6
DEU,2022,C,B1G,730927,6
DEU,2022,C10T12,B1G,49810,6
DEU,2022,C13T15,B1G,7899,6
DEU,2022,C16,B1G,11010,6
DEU,2022,C16T18,B1G,29589,6
DEU,2022,C17,B1G,12105,6
DEU,2022,C18,B1G,6474,6
DEU,2022,C19,B1G,13815,6
DEU,2022,C20,B1G,49446,6
DEU,2022,C21,B1G,27039,6
DEU,2022,C22,B1G,33543,6
DEU,2022,C22_23,B1G,53479,6
DEU,2022,C23,B1G,19936,6
DEU,2022,C24,B1G,24025,6
DEU,2022,C24_25,B1G,84482,6
DEU,2022,C25,B1G,60457,6
DEU,2022,C26,B1G,49694,6
DEU,2022,C27,B1G,46839,6
DEU,2022,C28,B1G,106927,6
DEU,2022,C29,B1G,147764,6
DEU,2022,C29_30,B1G,162470,6
DEU,2022,C30,B1G,14706,6
DEU,2022,C31T33,B1G,49438,6
DEU,2022,C31_32,B1G,29780,6
DEU,2022,C33,B1G,19658,6
DEU,2022,D,B1G,71026,6
DEU,2022,E,B1G,37688,6
DEU,2022,E36,B1G,6113,6
DEU,2022,E37T39,B1G,31575,6
DEU,2022,F,B1G,173942,6
DEU,2022,G,B1G,403042,6
DEU,2022,G45,B1G,56853,6
DEU,2022,G46,B1G,212274,6
DEU,2022,G47,B1G,133915,6
DEU,2022,H,B1G,178335,6
DEU,2022,H49,B1G,60356,6
DEU,2022,H50,B1G,23674,6
DEU,2022,H51,B1G,8823,6
DEU,2022,H52,B1G,60702,6
DEU,2022,H53,B1G,24780,6
DEU,2022,I,B1G,60481,6
DEU,2022,J,B1G,168244,6
DEU,2022,J58,B1G,12056,6
DEU,2022,J58T60,B1G,28535,6
DEU,2022,J59_60,B1G,16479,6
DEU,2022,J61,B1G,23221,6
DEU,2022,J62_63,B1G,116488,6
DEU,2022,K,B1G,135040,6
DEU,2022,K64,B1G,77612,6
DEU,2022,K65,B1G,33537,6
DEU,2022,K66,B1G,23891,6
DEU,2022,L,B1G,346060,6
DEU,2022,L68A,B1G,135806,6
DEU,2022,M,B1G,244865,6
DEU,2022,M69T71,B1G,176138,6
DEU,2022,M69_70,B1G,116853,6
DEU,2022,M71,B1G,59285,6
DEU,2022,M72,B1G,37578,6
DEU,2022,M73,B1G,13807,6
DEU,2022,M73T75,B1G,31149,6
DEU,2022,M74_75,B1G,17342,6
DEU,2022,N,B1G,184794,6
DEU,2022,N77,B1G,57732,6
DEU,2022,N78,B1G,33308,6
DEU,2022,N79,B1G,4922,6
DEU,2022,N80T82,B1G,88832,6
DEU,2022,O,B1G,221295,6
DEU,2022,P,B1G,170997,6
DEU,2022,Q,B1G,299705,6
DEU,2022,Q86,B1G,190574,6
DEU,2022,Q87_88,B1G,109131,6
DEU,2022,R,B1G,38171,6
DEU,2022,R90T92,B1G,20863,6
DEU,2022,R93,B1G,17308,6
DEU,2022,S,B1G,72819,6
DEU,2022,S94,B1G,33842,6
DEU,2022,S95,B1G,1921,6
DEU,2022,S96,B1G,37056,6
DEU,2022,T,B1G,8644,6
DEU,2022,_T,B1G,3591874,6
DNK,2018,A,B1G,22369.123,6
DNK,2018,A01,B1G,18540.606,6
DNK,2018,A02,B1G,1421.76,6
DNK,2018,A03,B1G,2406.757,6
DNK,2018,B,B1G,21902.598,6
DNK,2018,C,B1G,291757.579,6
DNK,2018,C10T12,B1G,29879.908,6
DNK,2018,C13T15,B1G,3593.678,6
DNK,2018,C16,B1G,4324.104,6
DNK,2018,C16T18,B1G,10106.482,6
DNK,2018,C17,B1G,2833.999,6
DNK,2018,C18,B1G,2948.379,6
DNK,2018,C19,B1G,552.549,6
DNK,2018,C20,B1G,19378.704,6
DNK,2018,C21,B1G,83676.084,6
DNK,2018,C22,B1G,8339.948,6
DNK,2018,C22_23,B1G,18899.526,6
DNK,2018,C23,B1G,10559.578,6
DNK,2018,C24,B1G,2895.973,6
DNK,2018,C24_25,B1G,21420.411,6
DNK,2018,C25,B1G,18524.438,6
DNK,2018,C26,B1G,18706.489,6
DNK,2018,C27,B1G,7936.097,6
DNK,2018,C28,B1G,47891.134,6
DNK,2018,C29,B1G,2599.287,6
DNK,2018,C29_30,B1G,4225.94,6
DNK,2018,C30,B1G,1626.653,6
DNK,2018,C31T33,B1G,25490.577,6
DNK,2018,C31_32,B1G,19060.709,6
DNK,2018,C33,B1G,6429.868,6
DNK,2018,D,B1G,21783.594,6
DNK,2018,E,B1G,15757.718,6
DNK,2018,E36,B1G,3190.51,6
DNK,2018,E37T39,B1G,12567.208,6
DNK,2018,F,B1G,110419.968,6
DNK,2018,G,B1G,255084.344,6
DNK,2018,G45,B1G,25646.126,6
DNK,2018,G46,B1G,167142.954,6
DNK,2018,G47,B1G,62295.264,6
DNK,2018,H,B1G,96769.756,6
DNK,2018,H49,B1G,34003.477,6
DNK,2018,H50,B1G,26386.556,6
DNK,2018,H51,B1G,5293.424,6
DNK,2018,H52,B1G,25171.132,6
DNK,2018,H53,B1G,5915.167,6
DNK,2018,I,B1G,32532.841,6
DNK,2018,J,B1G,88976.54,6
DNK,2018,J58,B1G,14914.95,6
DNK,2018,J58T60,B1G,27552.191,6
DNK,2018,J59_60,B1G,12637.241,6
DNK,2018,J61,B1G,18553.767,6
DNK,2018,J62_63,B1G,42870.582,6
DNK,2018,K,B1G,109399.19,6
DNK,2018,K64,B1G,79001.751,6
DNK,2018,K65,B1G,17284.781,6
DNK,2018,K66,B1G,13112.658,6
DNK,2018,L,B1G,212902.22,6
DNK,2018,L68A,B1G,94558.329,6
DNK,2018,M,B1G,126274.026,6
DNK,2018,M69T71,B1G,83751.38,6
DNK,2018,M69_70,B1G,48570.566,6
DNK,2018,M71,B1G,35180.814,6
DNK,2018,M72,B1G,24402.724,6
DNK,2018,M73,B1G,6933.029,6
DNK,2018,M73T75,B1G,18119.922,6
DNK,2018,M74_75,B1G,11186.893,6
DNK,2018,N,B1G,63860.679,6
DNK,2018,N77,B1G,13007.099,6
DNK,2018,N78,B1G,19913.474,6
DNK,2018,N79,B1G,2914.218,6
DNK,2018,N80T82,B1G,28025.888,6
DNK,2018,O,B1G,95071.111,6
DNK,2018,P,B1G,119699.414,6
DNK,2018,Q,B1G,199799.918,6
DNK,2018,Q86,B1G,98595.567,6
DNK,2018,Q87_88,B1G,101204.351,6
DNK,2018,R,B1G,28479.701,6
DNK,2018,R90T92,B1G,19928.905,6
DNK,2018,R93,B1G,8550.796,6
DNK,2018,S,B1G,28206.553,6
DNK,2018,S94,B1G,17048.476,6
DNK,2018,S95,B1G,2201.372,6
DNK,2018,S96,B1G,8956.705,6
DNK,2018,T,B1G,4768.082,6
DNK,2018,U,B1G,0,6
DNK,2018,_T,B1G,1945814.955,6
DNK,2019,A,B1G,28593.37,6
DNK,2019,A01,B1G,25202.765,6
DNK,2019,A02,B1G,1479.837,6
DNK,2019,A03,B1G,1910.768,6
DNK,2019,B,B1G,16744.299,6
DNK,2019,C,B1G,308743.245,6
DNK,2019,C10T12,B1G,31863.355,6
DNK,2019,C13T15,B1G,3516.85,6
DNK,2019,C16,B1G,4590.453,6
DNK,2019,C16T18,B1G,10646.162,6
DNK,2019,C17,B1G,3213.172,6
DNK,2019,C18,B1G,2842.537,6
DNK,2019,C19,B1G,1209.136,6
DNK,2019,C20,B1G,21243.591,6
DNK,2019,C21,B1G,85534.027,6
DNK,2019,C22,B1G,8759.605,6
DNK,2019,C22_23,B1G,19702.003,6
DNK,2019,C23,B1G,10942.398,6
DNK,2019,C24,B1G,3403.965,6
DNK,2019,C24_25,B1G,23169.06,6
DNK,2019,C25,B1G,19765.095,6
DNK,2019,C26,B1G,19403.378,6
DNK,2019,C27,B1G,8051.25,6
DNK,2019,C28,B1G,54181.438,6
DNK,2019,C29,B1G,2621.901,6
DNK,2019,C29_30,B1G,4402.908,6
DNK,2019,C30,B1G,1781.007,6
DNK,2019,C31T33,B1G,25820.087,6
DNK,2019,C31_32,B1G,19425.63,6
DNK,2019,C33,B1G,6394.457,6
DNK,2019,D,B1G,24374.195,6
DNK,2019,E,B1G,15734.195,6
DNK,2019,E36,B1G,3313.89,6
DNK,2019,E37T39,B1G,12420.305,6
DNK,2019,F,B1G,109879.747,6
DNK,2019,G,B1G,252638.055,6
DNK,2019,G45,B1G,26687.39,6
DNK,2019,G46,B1G,160564.272,6
DNK,2019,G47,B1G,65386.393,6
DNK,2019,H,B1G,107372.494,6
DNK,2019,H49,B1G,32605.589,6
DNK,2019,H50,B1G,34757.767,6
DNK,2019,H51,B1G,4931.603,6
DNK,2019,H52,B1G,28617.873,6
DNK,2019,H53,B1G,6459.662,6
DNK,2019,I,B1G,33441.642,6
DNK,2019,J,B1G,96385.214,6
DNK,2019,J58,B1G,15970.684,6
DNK,2019,J58T60,B1G,27910.831,6
DNK,2019,J59_60,B1G,11940.147,6
DNK,2019,J61,B1G,20411.231,6
DNK,2019,J62_63,B1G,48063.152,6
DNK,2019,K,B1G,107808.355,6
DNK,2019,K64,B1G,76819.157,6
DNK,2019,K65,B1G,17803.196,6
DNK,2019,K66,B1G,13186.002,6
DNK,2019,L,B1G,222697.765,6
DNK,2019,L68A,B1G,98709.787,6
DNK,2019,M,B1G,130261.107,6
DNK,2019,M69T71,B1G,85257.484,6
DNK,2019,M69_70,B1G,49028.453,6
DNK,2019,M71,B1G,36229.031,6
DNK,2019,M72,B1G,25192.987,6
DNK,2019,M73,B1G,7264.316,6
DNK,2019,M73T75,B1G,19810.636,6
DNK,2019,M74_75,B1G,12546.32,6
DNK,2019,N,B1G,62192.12,6
DNK,2019,N77,B1G,10686.095,6
DNK,2019,N78,B1G,20840.319,6
DNK,2019,N79,B1G,2878.331,6
DNK,2019,N80T82,B1G,27787.375,6
DNK,2019,O,B1G,98546.607,6
DNK,2019,P,B1G,121614.305,6
DNK,2019,Q,B1G,204544.307,6
DNK,2019,Q86,B1G,100890.265,6
DNK,2019,Q87_88,B1G,103654.042,6
DNK,2019,R,B1G,29185.975,6
DNK,2019,R90T92,B1G,19970.207,6
DNK,2019,R93,B1G,9215.768,6
DNK,2019,S,B1G,29520.438,6
DNK,2019,S94,B1G,17722.649,6
DNK,2019,S95,B1G,2395.385,6
DNK,2019,S96,B1G,9402.404,6
DNK,2019,T,B1G,4757.197,6
DNK,2019,U,B1G,0,6
DNK,2019,_T,B1G,2005034.632,6
DNK,2020,A,B1G,31118.639,6
DNK,2020,A01,B1G,27099.438,6
DNK,2020,A02,B1G,1628.144,6
DNK,2020,A03,B1G,2391.057,6
DNK,2020,B,B1G,7069.506,6
DNK,2020,C,B1G,298667.18,6
DNK,2020,C10T12,B1G,31178.033,6
DNK,2020,C13T15,B1G,3356.782,6
DNK,2020,C16,B1G,4628.895,6
DNK,2020,C16T18,B1G,10852.17,6
DNK,2020,C17,B1G,3657.359,6
DNK,2020,C18,B1G,2565.916,6
DNK,2020,C19,B1G,689.982,6
DNK,2020,C20,B1G,22304.835,6
DNK,2020,C21,B1G,89925.316,6
DNK,2020,C22,B1G,9002.016,6
DNK,2020,C22_23,B1G,19917.101,6
DNK,2020,C23,B1G,10915.085,6
DNK,2020,C24,B1G,2877.981,6
DNK,2020,C24_25,B1G,22487.53,6
DNK,2020,C25,B1G,19609.549,6
DNK,2020,C26,B1G,17140.145,6
DNK,2020,C27,B1G,7193.453,6
DNK,2020,C28,B1G,43079.923,6
DNK,2020,C29,B1G,2013.891,6
DNK,2020,C29_30,B1G,3916.666,6
DNK,2020,C30,B1G,1902.775,6
DNK,2020,C31T33,B1G,26625.244,6
DNK,2020,C31_32,B1G,20353.23,6
DNK,2020,C33,B1G,6272.014,6
DNK,2020,D,B1G,23359.365,6
DNK,2020,E,B1G,16592.383,6
DNK,2020,E36,B1G,3309.202,6
DNK,2020,E37T39,B1G,13283.181,6
DNK,2020,F,B1G,109277.951,6
DNK,2020,G,B1G,282827.976,6
DNK,2020,G45,B1G,25870.554,6
DNK,2020,G46,B1G,183009.358,6
DNK,2020,G47,B1G,73948.064,6
DNK,2020,H,B1G,104964.244,6
DNK,2020,H49,B1G,28276.171,6
DNK,2020,H50,B1G,42923.099,6
DNK,2020,H51,B1G,1928.335,6
DNK,2020,H52,B1G,25102.629,6
DNK,2020,H53,B1G,6734.01,6
DNK,2020,I,B1G,21672.333,6
DNK,2020,J,B1G,99409.128,6
DNK,2020,J58,B1G,16231.2,6
DNK,2020,J58T60,B1G,27328.558,6
DNK,2020,J59_60,B1G,11097.358,6
DNK,2020,J61,B1G,20522.531,6
DNK,2020,J62_63,B1G,51558.039,6
DNK,2020,K,B1G,107424.886,6
DNK,2020,K64,B1G,76041.272,6
DNK,2020,K65,B1G,18792.684,6
DNK,2020,K66,B1G,12590.93,6
DNK,2020,L,B1G,231155.546,6
DNK,2020,L68A,B1G,103196.95,6
DNK,2020,M,B1G,133448.825,6
DNK,2020,M69T71,B1G,88440.46,6
DNK,2020,M69_70,B1G,52328.036,6
DNK,2020,M71,B1G,36112.424,6
DNK,2020,M72,B1G,26048.171,6
DNK,2020,M73,B1G,7032.089,6
DNK,2020,M73T75,B1G,18960.194,6
DNK,2020,M74_75,B1G,11928.105,6
DNK,2020,N,B1G,58246.795,6
DNK,2020,N77,B1G,10147.161,6
DNK,2020,N78,B1G,19656.181,6
DNK,2020,N79,B1G,510.888,6
DNK,2020,N80T82,B1G,27932.565,6
DNK,2020,O,B1G,101080.611,6
DNK,2020,P,B1G,121955.969,6
DNK,2020,Q,B1G,209485.205,6
DNK,2020,Q86,B1G,103716.907,6
DNK,2020,Q87_88,B1G,105768.298,6
DNK,2020,R,B1G,28371.591,6
DNK,2020,R90T92,B1G,20118.939,6
DNK,2020,R93,B1G,8252.652,6
DNK,2020,S,B1G,30341.866,6
DNK,2020,S94,B1G,18042.754,6
DNK,2020,S95,B1G,2347.191,6
DNK,2020,S96,B1G,9951.921,6
DNK,2020,T,B1G,4850.409,6
DNK,2020,U,B1G,0,6
DNK,2020,_T,B1G,2021320.408,6
DNK,2021,A,B1G,27601.543,6
DNK,2021,A01,B1G,23132.203,6
DNK,2021,A02,B1G,2424.124,6
DNK,2021,A03,B1G,2045.216,6
DNK,2021,B,B1G,10652.13,6
DNK,2021,C,B1G,320546.021,6
DNK,2021,C10T12,B1G,30621.057,6
DNK,2021,C13T15,B1G,3412.029,6
DNK,2021,C16,B1G,5348.849,6
DNK,2021,C16T18,B1G,10435.357,6
DNK,2021,C17,B1G,3135.634,6
DNK,2021,C18,B1G,1950.874,6
DNK,2021,C19,B1G,907.368,6
DNK,2021,C20,B1G,24314.612,6
DNK,2021,C21,B1G,90741.461,6
DNK,2021,C22,B1G,8484.093,6
DNK,2021,C22_23,B1G,19449.264,6
DNK,2021,C23,B1G,10965.171,6
DNK,2021,C24,B1G,3002.834,6
DNK,2021,C24_25,B1G,22392.01,6
DNK,2021,C25,B1G,19389.176,6
DNK,2021,C26,B1G,20521.258,6
DNK,2021,C27,B1G,8156.838,6
DNK,2021,C28,B1G,52895.695,6
DNK,2021,C29,B1G,2409.669,6
DNK,2021,C29_30,B1G,4646.069,6
DNK,2021,C30,B1G,2236.4,6
DNK,2021,C31T33,B1G,32053.003,6
DNK,2021,C31_32,B1G,24818.149,6
DNK,2021,C33,B1G,7234.854,6
DNK,2021,D,B1G,26386.76,6
DNK,2021,E,B1G,18563.372,6
DNK,2021,E36,B1G,3334.204,6
DNK,2021,E37T39,B1G,15229.168,6
DNK,2021,F,B1G,119008.033,6
DNK,2021,G,B1G,294854.832,6
DNK,2021,G45,B1G,29120.139,6
DNK,2021,G46,B1G,190468.638,6
DNK,2021,G47,B1G,75266.055,6
DNK,2021,H,B1G,181540.996,6
DNK,2021,H49,B1G,31239.329,6
DNK,2021,H50,B1G,110898.581,6
DNK,2021,H51,B1G,1753.343,6
DNK,2021,H52,B1G,30884.397,6
DNK,2021,H53,B1G,6765.346,6
DNK,2021,I,B1G,25846.727,6
DNK,2021,J,B1G,102827.396,6
DNK,2021,J58,B1G,16775.98,6
DNK,2021,J58T60,B1G,29360.799,6
DNK,2021,J59_60,B1G,12584.819,6
DNK,2021,J61,B1G,19766.416,6
DNK,2021,J62_63,B1G,53700.181,6
DNK,2021,K,B1G,115626.285,6
DNK,2021,K64,B1G,82008.464,6
DNK,2021,K65,B1G,19646.068,6
DNK,2021,K66,B1G,13971.753,6
DNK,2021,L,B1G,236941.039,6
DNK,2021,L68A,B1G,104664.457,6
DNK,2021,M,B1G,156742.424,6
DNK,2021,M69T71,B1G,101033.76,6
DNK,2021,M69_70,B1G,59674.474,6
DNK,2021,M71,B1G,41359.286,6
DNK,2021,M72,B1G,32868.02,6
DNK,2021,M73,B1G,8213.494,6
DNK,2021,M73T75,B1G,22840.644,6
DNK,2021,M74_75,B1G,14627.15,6
DNK,2021,N,B1G,67858.2,6
DNK,2021,N77,B1G,13289.313,6
DNK,2021,N78,B1G,23844.985,6
DNK,2021,N79,B1G,1248.88,6
DNK,2021,N80T82,B1G,29475.022,6
DNK,2021,O,B1G,107789.096,6
DNK,2021,P,B1G,125365.655,6
DNK,2021,Q,B1G,223392.996,6
DNK,2021,Q86,B1G,114013.928,6
DNK,2021,Q87_88,B1G,109379.068,6
DNK,2021,R,B1G,28511.864,6
DNK,2021,R90T92,B1G,19587.89,6
DNK,2021,R93,B1G,8923.974,6
DNK,2021,S,B1G,29327.46,6
DNK,2021,S94,B1G,18810.132,6
DNK,2021,S95,B1G,2287.241,6
DNK,2021,S96,B1G,8230.087,6
DNK,2021,T,B1G,4864.686,6
DNK,2021,U,B1G,0,6
DNK,2021,_T,B1G,2224247.515,6
DNK,2022,A,B1G,28377.4,6
DNK,2022,A01,B1G,24546.605,6
DNK,2022,A02,B1G,2591.572,6
DNK,2022,A03,B1G,1239.223,6
DNK,2022,B,B1G,22504.193,6
DNK,2022,C,B1G,363085.282,6
DNK,2022,C10T12,B1G,32634.748,6
DNK,2022,C13T15,B1G,3466.562,6
DNK,2022,C16,B1G,5944.635,6
DNK,2022,C16T18,B1G,11207.857,6
DNK,2022,C17,B1G,3303.736,6
DNK,2022,C18,B1G,1959.486,6
DNK,2022,C19,B1G,5638.44,6
DNK,2022,C20,B1G,24749.743,6
DNK,2022,C21,B1G,122280.019,6
DNK,2022,C22,B1G,8424.783,6
DNK,2022,C22_23,B1G,19785.933,6
DNK,2022,C23,B1G,11361.15,6
DNK,2022,C24,B1G,4377.558,6
DNK,2022,C24_25,B1G,26784.776,6
DNK,2022,C25,B1G,22407.218,6
DNK,2022,C26,B1G,22866.561,6
DNK,2022,C27,B1G,8934.756,6
DNK,2022,C28,B1G,45538.926,6
DNK,2022,C29,B1G,2252.219,6
DNK,2022,C29_30,B1G,4417.413,6
DNK,2022,C30,B1G,2165.194,6
DNK,2022,C31T33,B1G,34779.548,6
DNK,2022,C31_32,B1G,26316.103,6
DNK,2022,C33,B1G,8463.445,6
DNK,2022,D,B1G,55441.532,6
DNK,2022,E,B1G,18451.423,6
DNK,2022,E36,B1G,3201.923,6
DNK,2022,E37T39,B1G,15249.5,6
DNK,2022,F,B1G,125708.626,6
DNK,2022,G,B1G,285871.377,6
DNK,2022,G45,B1G,28017.482,6
DNK,2022,G46,B1G,189059.657,6
DNK,2022,G47,B1G,68794.238,6
DNK,2022,H,B1G,330454.132,6
DNK,2022,H49,B1G,35658.094,6
DNK,2022,H50,B1G,249222.231,6
DNK,2022,H51,B1G,1521.545,6
DNK,2022,H52,B1G,37339.148,6
DNK,2022,H53,B1G,6713.114,6
DNK,2022,I,B1G,36404.394,6
DNK,2022,J,B1G,105765.567,6
DNK,2022,J58,B1G,16695.174,6
DNK,2022,J58T60,B1G,29241.155,6
DNK,2022,J59_60,B1G,12545.981,6
DNK,2022,J61,B1G,20314.084,6
DNK,2022,J62_63,B1G,56210.328,6
DNK,2022,K,B1G,115141.692,6
DNK,2022,K64,B1G,83184.544,6
DNK,2022,K65,B1G,18139.931,6
DNK,2022,K66,B1G,13817.217,6
DNK,2022,L,B1G,248358.893,6
DNK,2022,L68A,B1G,110009.302,6
DNK,2022,M,B1G,152367.263,6
DNK,2022,M69T71,B1G,104648.478,6
DNK,2022,M69_70,B1G,60721.44,6
DNK,2022,M71,B1G,43927.038,6
DNK,2022,M72,B1G,25383.18,6
DNK,2022,M73,B1G,8604.143,6
DNK,2022,M73T75,B1G,22335.605,6
DNK,2022,M74_75,B1G,13731.462,6
DNK,2022,N,B1G,69971.484,6
DNK,2022,N77,B1G,13189.464,6
DNK,2022,N78,B1G,24433.532,6
DNK,2022,N79,B1G,2431.188,6
DNK,2022,N80T82,B1G,29917.3,6
DNK,2022,O,B1G,110178.043,6
DNK,2022,P,B1G,128132.724,6
DNK,2022,Q,B1G,230751.987,6
DNK,2022,Q86,B1G,116846.471,6
DNK,2022,Q87_88,B1G,113905.516,6
DNK,2022,R,B1G,30402.579,6
DNK,2022,R90T92,B1G,20853.319,6
DNK,2022,R93,B1G,9549.26,6
DNK,2022,S,B1G,32100.441,6
DNK,2022,S94,B1G,20008.215,6
DNK,2022,S95,B1G,2187.465,6
DNK,2022,S96,B1G,9904.761,6
DNK,2022,T,B1G,4906.345,6
DNK,2022,U,B1G,0,6
DNK,2022,_T,B1G,2494375.377,6
ESP,2018,A,B1G,32747,6
ESP,2018,A01,B1G,30135,6
ESP,2018,A02,B1G,1003,6
ESP,2018,A03,B1G,1609,6
ESP,2018,B,B1G,2768,6
ESP,2018,C,B1G,130788,6
ESP,2018,C10T12,B1G,23761,6
ESP,2018,C13T15,B1G,9105,6
ESP,2018,C16,B1G,2017,6
ESP,2018,C16T18,B1G,8076,6
ESP,2018,C17,B1G,3830,6
ESP,2018,C18,B1G,2229,6
ESP,2018,C19,B1G,3230,6
ESP,2018,C20,B1G,9092,6
ESP,2018,C21,B1G,6701,6
ESP,2018,C22,B1G,6373,6
ESP,2018,C22_23,B1G,12153,6
ESP,2018,C23,B1G,5780,6
ESP,2018,C24,B1G,5123,6
ESP,2018,C24_25,B1G,17340,6
ESP,2018,C25,B1G,12217,6
ESP,2018,C26,B1G,1756,6
ESP,2018,C27,B1G,4695,6
ESP,2018,C28,B1G,7277,6
ESP,2018,C29,B1G,12335,6
ESP,2018,C29_30,B1G,17113,6
ESP,2018,C30,B1G,4778,6
ESP,2018,C31T33,B1G,10489,6
ESP,2018,C31_32,B1G,4797,6
ESP,2018,C33,B1G,5692,6
ESP,2018,D,B1G,26595,6
ESP,2018,E,B1G,11991,6
ESP,2018,E36,B1G,4660,6
ESP,2018,E37T39,B1G,7331,6
ESP,2018,F,B1G,67144,6
ESP,2018,G,B1G,144466,6
ESP,2018,G45,B1G,18014,6
ESP,2018,G46,B1G,65932,6
ESP,2018,G47,B1G,60520,6
ESP,2018,H,B1G,49836,6
ESP,2018,H49,B1G,23243,6
ESP,2018,H50,B1G,727,6
ESP,2018,H51,B1G,3472,6
ESP,2018,H52,B1G,20017,6
ESP,2018,H53,B1G,2377,6
ESP,2018,I,B1G,71915,6
ESP,2018,J,B1G,40648,6
ESP,2018,J58,B1G,2634,6
ESP,2018,J58T60,B1G,7901,6
ESP,2018,J59_60,B1G,5267,6
ESP,2018,J61,B1G,14211,6
ESP,2018,J62_63,B1G,18536,6
ESP,2018,K,B1G,44539,6
ESP,2018,K64,B1G,30708,6
ESP,2018,K65,B1G,9190,6
ESP,2018,K66,B1G,4641,6
ESP,2018,L,B1G,129739,6
ESP,2018,L68A,B1G,87039,6
ESP,2018,M,B1G,52204,6
ESP,2018,M69T71,B1G,35286,6
ESP,2018,M69_70,B1G,23343,6
ESP,2018,M71,B1G,11943,6
ESP,2018,M72,B1G,5334,6
ESP,2018,M73,B1G,6252,6
ESP,2018,M73T75,B1G,11584,6
ESP,2018,M74_75,B1G,5332,6
ESP,2018,N,B1G,44439,6
ESP,2018,N77,B1G,8035,6
ESP,2018,N78,B1G,6273,6
ESP,2018,N79,B1G,3863,6
ESP,2018,N80T82,B1G,26268,6
ESP,2018,O,B1G,65339,6
ESP,2018,P,B1G,58701,6
ESP,2018,Q,B1G,70094,6
