iso3,year,value
ABW,2015,19.0345012933786
ABW,2016,18.9447161983873
ABW,2017,18.8483928478537
ABW,2018,18.7157058027661
ABW,2019,18.5363666928163
ABW,2020,18.2545705094483
ABW,2021,17.9005745737184
ABW,2022,17.5446735076358
ABW,2023,17.1852490075367
ABW,2024,16.8448764869454
AFE,2015,42.7233815091694
AFE,2016,42.4979802213119
AFE,2017,42.2500793269185
AFE,2018,41.9546758302857
AFE,2019,41.666632698703
AFE,2020,41.3817331495153
AFE,2021,41.1058662123151
AFE,2022,40.8389553211614
AFE,2023,40.5689926144967
AFE,2024,40.3019379766906
AFG,2015,46.2593370280565
AFG,2016,45.801448689147
AFG,2017,45.3646045386981
AFG,2018,44.9596071789272
AFG,2019,44.5768321059625
AFG,2020,44.2241042439322
AFG,2021,43.90812524631
AFG,2022,43.5798414355935
AFG,2023,43.2262038611198
AFG,2024,42.8875055536677
AFW,2015,44.0415390272289
AFW,2016,43.8946637204214
AFW,2017,43.6910130186715
AFW,2018,43.4512789307086
AFW,2019,43.1830453733942
AFW,2020,42.8727695379904
AFW,2021,42.5256895236428
AFW,2022,42.1524722716425
AFW,2023,41.7429811515019
AFW,2024,41.3196516538353
AGO,2015,45.2743037648043
AGO,2016,45.2826022073757
AGO,2017,45.2508263728476
AGO,2018,45.1972407715653
AGO,2019,45.1127665227853
AGO,2020,45.019550533902
AGO,2021,44.9092503744813
AGO,2022,44.7578771438631
AGO,2023,44.5722650283786
AGO,2024,44.3509627519372
ALB,2015,18.9935976695213
ALB,2016,18.6062746506784
ALB,2017,18.2833562063906
ALB,2018,18.0052663384505
ALB,2019,17.7442916565786
ALB,2020,17.5219758955011
ALB,2021,17.3674317294264
ALB,2022,17.2224721389952
ALB,2023,17.0419734995937
ALB,2024,16.8407829528601
AND,2015,15.3186418837939
AND,2016,15.093895250168
AND,2017,14.7541094729707
AND,2018,14.2199515712727
AND,2019,13.716516178807
AND,2020,13.4001033858878
AND,2021,13.0405099312818
AND,2022,12.6560441628505
AND,2023,12.2476996141288
AND,2024,11.8852784134249
ARB,2015,34.270022656047
ARB,2016,34.1848477624298
ARB,2017,34.1136940532848
