iso3,year,value
ABW,2015,79.13906828999077
ABW,2016,78.73107157455253
ABW,2017,78.98790811074663
ABW,2018,79.72907944511061
ABW,2019,77.92520902084469
ABW,2020,77.24399345605806
ABW,2021,78.47123394951207
ABW,2022,79.01965753193832
ABW,2023,76.27980785131996
AFG,2015,53.23529349865026
AFG,2016,59.023216414409504
AFG,2017,58.32905000977484
AFG,2018,59.477422910665275
AFG,2019,55.47280674083061
AFG,2020,52.57210908906126
AFG,2021,47.16042238796904
AFG,2022,45.049908799859125
AFG,2023,46.37436986919928
AFG,2024,45.16147222686066
AGO,2015,47.88084850523519
AGO,2016,45.86330666983051
AGO,2017,45.796304330128855
AGO,2018,42.85066252993053
AGO,2019,43.26796077844589
AGO,2020,45.39076786387561
AGO,2021,43.076579649214864
AGO,2022,44.481227010755845
AGO,2023,43.554415827139444
AGO,2024,44.607557277755674
AGO,2025,46.82923234772065
ALB,2015,42.877864751928186
ALB,2016,43.44817689758305
ALB,2017,44.56213071319107
ALB,2018,44.397028253460284
ALB,2019,45.453411434669626
ALB,2020,45.72134973989068
ALB,2021,45.27877033324102
ALB,2022,46.299127241749346
ALB,2023,47.66499082393157
ALB,2024,48.68999374748046
ALB,2025,49.71610703834697
AND,2015,78.66741432724467
AND,2016,78.10085369488624
AND,2017,77.86885863180409
AND,2018,77.65579190318758
AND,2019,77.55550982465354
AND,2020,79.81541549292992
AND,2021,79.3818503932806
AND,2022,78.19213720793319
AND,2023,78.3110227448023
AND,2024,77.58053120082218
AND,2025,77.79113935173214
ARE,2015,57.124981306168664
ARE,2016,59.384184938317695
ARE,2017,57.83405562651147
ARE,2018,53.55032343705833
ARE,2019,55.79844758216781
ARE,2020,58.715427712023235
ARE,2021,53.72850798336232
ARE,2022,49.925805433150636
ARE,2023,53.83522437997688
ARE,2024,54.901285039224504
ARG,2015,55.81490128433623
ARG,2016,56.1222358547004
ARG,2017,57.34993738156923
ARG,2018,56.369750272181754
ARG,2019,55.43881710936691
ARG,2020,54.857867455796196
ARG,2021,52.83403194972072
ARG,2022,53.53413566837586
ARG,2023,53.19907395003081
ARG,2024,53.651404605042416
ARG,2025,56.153025307410566
ARM,2015,48.212669390787575
ARM,2016,49.91050942677783
ARM,2017,50.765258356946894
ARM,2018,52.616305119837094
ARM,2019,53.97318530169187
ARM,2020,53.24120279733945
ARM,2021,53.07837013927988
ARM,2022,55.61620233839185
ARM,2023,60.34503208491348
ARM,2024,61.98936974538848
ARM,2025,61.338227201892934
ATG,2015,73.08442470260563
ATG,2016,71.15116374476929
ATG,2017,70.28939868874137
ATG,2018,67.90485340371323
ATG,2019,68.4305821629078
ATG,2020,67.8301000676913
ATG,2021,68.43985075385946
ATG,2022,68.24704190690059
ATG,2023,68.7982099003617
ATG,2024,69.95044866821162
ATG,2025,68.66229588175754
AUS,2015,67.17664538655262
AUS,2016,68.15519444666408
AUS,2017,66.93198193680148
AUS,2018,66.59201083438033
AUS,2019,66.04756071676083
AUS,2020,66.25470209742957
AUS,2021,65.72620195951934
AUS,2022,63.36277687297114
AUS,2023,63.636582353290414
AUS,2024,66.13990541133012
AUS,2025,67.49300171974708
AUT,2015,62.163164003740135
AUT,2016,61.764351964317044
AUT,2017,61.85595366130088
AUT,2018,62.243032374368504
AUT,2019,62.56140778182794
AUT,2020,62.81236202413718
AUT,2021,62.30330605533997
AUT,2022,62.43589370941375
AUT,2023,62.57998689704705
AUT,2024,63.970680937368115
AUT,2025,64.050393646334
AZE,2015,40.65042294961383
AZE,2016,39.322666701972025
AZE,2017,38.12317132466469
AZE,2018,35.283174349498076
AZE,2019,36.972533524143984
AZE,2020,42.354236332998525
AZE,2021,37.70117335027123
AZE,2022,32.07145933462564
AZE,2023,39.756628040322134
AZE,2024,42.502461979605485
AZE,2025,45.29482392675105
BDI,2015,43.43034383974909
BDI,2016,40.25111881198534
BDI,2017,39.577714807024336
BDI,2018,40.9310421788399
BDI,2019,41.98985735319299
BDI,2020,47.781711244642
BDI,2021,43.776214501878876
BDI,2022,43.673989855559
BDI,2023,43.79345820560733
BDI,2024,43.340118150474396
BDI,2025,42.0549978682729
BEL,2015,69.42720040044472
BEL,2016,69.58788667788028
BEL,2017,69.41802027571947
BEL,2018,69.67669499216308
BEL,2019,69.53533138010228
BEL,2020,70.33950769691228
BEL,2021,70.74871672049564
BEL,2022,69.43755338911141
BEL,2023,70.34503498699462
BEL,2024,71.02434965607343
BEL,2025,71.23093483909184
BEN,2015,49.24089689689928
BEN,2016,48.20319960943466
BEN,2017,48.400979223826525
BEN,2018,48.800078840191894
BEN,2019,48.0268213377537
BEN,2020,47.897332094972626
BEN,2021,45.88497316763441
BEN,2022,46.89391496614307
BEN,2023,47.722226411616354
BEN,2024,48.87953999339777
BEN,2025,50.06260536237662
BFA,2015,44.05782673565192
BFA,2016,43.80582667762244
BFA,2017,43.96798358843939
BFA,2018,43.550812642666656
BFA,2019,45.3162521473929
BFA,2020,44.953416245784425
BFA,2021,45.35906611917729
BFA,2022,46.61968881088502
BFA,2023,47.565078334972085
BFA,2024,43.96117308547902
BFA,2025,41.51825073017248
BGD,2015,53.713831942331794
BGD,2016,51.207803986576685
BGD,2017,51.383900544644014
BGD,2018,50.89016072418504
BGD,2019,50.84928874272238
BGD,2020,51.51130933482594
BGD,2021,51.30150693527432
BGD,2022,51.03808267881362
BGD,2023,51.111912940507345
BGD,2024,51.41665550465746
BGD,2025,52.13481683912943
BGR,2015,58.27517410974371
BGR,2016,57.59306318884187
BGR,2017,57.958666893862485
BGR,2018,60.94755267769856
BGR,2019,61.49665732605498
BGR,2020,61.51636924955841
BGR,2021,62.428388629992035
BGR,2022,59.8938030631662
BGR,2023,62.43209502457474
BGR,2024,63.76258215570514
BGR,2025,63.31329077147324
BHR,2015,59.71472168887115
BHR,2016,60.710450966356476
BHR,2017,58.82660745828332
BHR,2018,57.20615477269121
BHR,2019,56.39952656496581
BHR,2020,57.82307169970946
BHR,2021,52.87407071670079
BHR,2022,49.2411387955769
BHR,2023,51.944952554338975
BHR,2024,53.30361821857414
BHR,2025,54.32193050275592
BHS,2015,76.83736568223289
BHS,2016,76.48999654908299
BHS,2017,74.96003020832497
BHS,2018,75.138854218672
BHS,2019,74.36920991187769
BHS,2020,76.46576347074263
BHS,2021,77.1770374678076
BHS,2022,80.3098555063036
BHS,2023,78.5584724286734
BHS,2024,77.18596836946087
BIH,2015,54.928845277208616
BIH,2016,54.17497538270592
BIH,2017,54.45006372503922
BIH,2018,53.73281444201585
BIH,2019,54.570762365067516
BIH,2020,54.65615750855163
BIH,2021,53.86153612751462
BIH,2022,54.50168571845575
BIH,2023,55.911115726834915
BIH,2024,56.651161002993234
BIH,2025,57.693564154268984
BLR,2015,47.74169804162638
BLR,2016,48.522996556045875
BLR,2017,47.633718588117816
BLR,2018,47.810450810458164
BLR,2019,48.426692673831994
BLR,2020,49.01189413895731
BLR,2021,48.69651004358912
BLR,2022,48.20254876355547
BLR,2023,48.80556409397666
BLR,2024,49.5341876623229
BLR,2025,49.98245261508363
BLZ,2015,62.16386689834228
BLZ,2016,61.85035668902232
BLZ,2017,62.55356701753387
BLZ,2018,63.796401795421055
BLZ,2019,64.06988008106961
BLZ,2020,61.432709453292425
BLZ,2021,61.09776131886344
BLZ,2022,61.60543701831974
BLZ,2023,62.1308414974872
BLZ,2024,62.440963096945154
BMU,2015,90.41111926427382
BMU,2016,90.13227851779537
BMU,2017,89.7082682984063
BMU,2018,89.61685042728477
BMU,2019,89.14517681433132
BMU,2020,90.33397973448187
BMU,2021,90.49661887861474
BMU,2022,90.5232364437986
BMU,2023,91.48220953319786
BMU,2024,91.30973857303155
BOL,2015,45.97640028473995
BOL,2016,49.80233244778131
BOL,2017,51.510632636138396
BOL,2018,52.331228729565815
BOL,2019,53.34519361804101
BOL,2020,55.77787962257636
BOL,2021,52.559737391402706
BOL,2022,52.85836676085787
BOL,2023,53.79780169166531
BOL,2024,53.36246116287
BRA,2015,62.307867173849296
BRA,2016,63.203695832433304
BRA,2017,63.33867286247001
BRA,2018,62.65335035320753
BRA,2019,63.06784925068102
BRA,2020,61.44844464077808
BRA,2021,56.913384188779915
BRA,2022,58.08723107440682
BRA,2023,59.17893585675355
BRA,2024,59.1707527173878
