iso3,year,value
ABW,2015,7
ABW,2016,6.9
ABW,2017,6.3
ABW,2018,6
ABW,2019,5.7
ABW,2020,6.8
ABW,2021,6.4
ABW,2022,6.1
ABW,2023,5.8
AFG,2015,15
AFG,2016,15
AFG,2017,14.8366666666667
AGO,2015,16.88186239988224
AGO,2016,15.78050393911158
AGO,2017,15.8061003813255
AGO,2018,20.67700402771569
AGO,2019,19.29536720565495
AGO,2020,19.65589492543224
AGO,2021,19.40315462970829
AGO,2022,20.11721137627586
AGO,2023,16.92086152259508
AGO,2024,19.39915531721593
AGO,2025,19.37210262062287
ALB,2015,7.8775
ALB,2016,6.734166666666668
ALB,2017,6.22
ALB,2018,5.9325
ALB,2019,6.275833333333332
ALB,2020,6.120833333333332
ALB,2021,6.021666666666668
ALB,2022,6.506666666666668
ALB,2023,6.351666666666665
ALB,2024,6.443333333333335
ARG,2015,24.91583333333334
ARG,2016,31.2325
ARG,2017,26.58083333333332
ARG,2018,48.51666666666665
ARG,2019,67.25416666666668
ARG,2020,29.3875
ARG,2021,35.55833333333332
ARG,2022,52.39916666666668
ARG,2023,95.89416666666668
ARG,2024,61.70666666666665
ARG,2025,46.01916666666668
ARM,2015,17.5903303177529
ARM,2016,17.35670611463332
ARM,2017,14.40600167583288
ARM,2018,12.79304192780402
ARM,2019,12.1419889531682
ARM,2020,11.61984250584291
ARM,2021,11.76190876102018
ARM,2022,11.71941395663725
ARM,2023,12.38523906809762
ARM,2024,13.14929448160202
ARM,2025,13.78275006260729
ATG,2015,9.835083333333332
ATG,2016,9.575
ATG,2017,9.31
ATG,2018,8.976532
ATG,2019,8.611329083333333
ATG,2020,7.68383775
ATG,2021,7.39227225
ATG,2022,7.31490375
ATG,2023,6.714533833333332
ATG,2024,6.525259
ATG,2025,6.3894605
AUS,2015,5.575
AUS,2016,5.420833333333332
AUS,2017,5.2455
AUS,2018,5.260833333333332
AUS,2019,5.101
AZE,2015,17.53416666666667
AZE,2016,16.37522671592452
AZE,2017,16.5425
AZE,2018,17.44833333333333
AZE,2019,17.28121517452622
AZE,2020,17.17820122251115
AZE,2021,16.42596381173365
AZE,2022,14.58979249731819
AZE,2023,13.96488683707874
AZE,2024,14.67105899597455
AZE,2025,15.3356973696651
BDI,2015,15.32916666666666
BDI,2016,14.23833333333333
BDI,2017,14.79666666666667
BDI,2018,14.78916666666666
BDI,2019,14.53333333333333
BDI,2020,12.195
BDI,2021,12.85833333333333
BDI,2022,11.7725
BDI,2023,11.23
BDI,2024,11.85694896049839
BDI,2025,12.37431122333758
BEN,2015,5.15416666666667
BEN,2016,5.295
BEN,2017,6.93416666666667
BEN,2018,6.76333333333333
BEN,2019,6.68833333333333
BEN,2020,6.5375
BEN,2021,6.25
BFA,2015,5.15416666666667
BFA,2016,5.295
BFA,2017,6.51166666666667
BFA,2018,6.76333333333333
BFA,2019,6.68833333333333
BFA,2020,6.5375
BFA,2021,6.25
BGD,2015,11.70916666666667
BGD,2016,10.40916666666666
BGD,2017,9.540000000000003
BGD,2018,9.650833333333335
BGD,2019,9.555833333333332
BGD,2020,8.295
BGD,2021,7.324166666666668
BGD,2022,7.121093427427862
BGD,2023,7.57
BGD,2024,9.8525
BGD,2025,8.623333333333331
BGR,2015,7.448866666666668
BGR,2016,6.393016666666668
BGR,2017,5.439558333333332
BGR,2018,4.963225
BGR,2019,4.549208333333332
BGR,2020,4.336633333333332
BGR,2021,4.116183333333332
BGR,2022,3.745958333333332
BGR,2023,4.429833333333332
BGR,2024,4.535783333333332
BGR,2025,4.235816666666668
BHR,2015,5.16083333333333
BHS,2015,4.75
BHS,2016,4.75
BHS,2017,4.25
BHS,2018,4.25
BHS,2019,4.25
BHS,2020,4.25
BHS,2021,4.25
BHS,2022,4.25
BHS,2023,4.25
BHS,2024,4.25
BHS,2025,4.25
BIH,2015,5.788887990431848
BIH,2016,5.23816683778765
BIH,2017,4.379581432656468
BIH,2018,3.79028136918822
BIH,2019,3.287227158101282
BIH,2020,3.071874132115738
BIH,2021,3.20129279505403
BIH,2022,3.360816559167262
BIH,2023,4.111531554131218
BIH,2024,4.450168761014802
BIH,2025,4.22223812164853
BLR,2015,18.08333333333333
BLR,2016,14.4
BLR,2017,9.65871241633364
BLR,2018,8.695833333333333
BLR,2019,9.023333333333332
BLR,2020,9.032499999999999
BLR,2021,10.1175
BLR,2022,12.71583333333334
BLR,2023,9.962307322254398
BLR,2024,9.991666666666667
BLR,2025,10.94516698286009
BLZ,2015,10.32027992680305
BLZ,2016,9.840910109654228
BLZ,2017,9.462499999999999
BLZ,2018,9.115
BLZ,2019,9.066666666666665
BLZ,2020,8.734166666666665
BLZ,2021,8.438333333333333
BLZ,2022,8.523491515890784
BLZ,2023,8.4375
BLZ,2024,8.41743522598784
BLZ,2025,8.478353292293072
BOL,2015,8.073253796707792
BOL,2016,7.95202606117997
BOL,2017,8.109892032408172
BOL,2018,8.037242526651122
BOL,2019,8.399531709546014
BOL,2020,7.592223721844795
BOL,2021,8.01711817014333
BOL,2022,7.764988721567288
BOL,2023,8.686014524323742
BOL,2024,8.804310270701661
BOL,2025,10.18702107977776
BRA,2015,43.95833333333335
BRA,2016,52.1
BRA,2017,46.91666666666668
BRA,2018,39.08333333333335
BRA,2019,37.475
BRA,2020,29.04166666666668
BRA,2021,30.01666666666668
BRA,2022,39.4
BRA,2023,43.6
BRA,2024,40.225
BRA,2025,45.33333333333335
BRB,2015,8.05833333333333
BRB,2016,8.05
BRB,2017,8.05
BRB,2018,8.05
BRB,2019,8.05
BRB,2020,8.05
BRB,2021,8.05
BRB,2022,8.05
BRN,2015,5.5
BRN,2016,5.5
BRN,2017,5.5
BRN,2018,5.5
BRN,2019,5.5
BRN,2020,5.5
BRN,2021,5.5
BRN,2022,5.5
BRN,2023,5.5
BRN,2024,5.5
BRN,2025,5.5
BTN,2015,14.89583333333333
BTN,2016,14.15
BTN,2017,14.25
BTN,2018,14
BTN,2019,14
BTN,2020,14
BTN,2021,14
BTN,2022,14
BTN,2023,12.27
BTN,2024,10.54
BTN,2025,11.75666666666667
BWA,2015,7.95
BWA,2016,7.3
BWA,2017,6.875
BWA,2018,6.5
BWA,2019,6.395833333333332
BWA,2020,5.75
BWA,2021,5.25
BWA,2022,6.1323
BWA,2023,6.738599537037038
BWA,2024,6.26
CAN,2015,2.775
CAN,2016,2.7
CAN,2017,2.7
CHE,2015,2.68083333333333
CHE,2016,2.64666666666667
CHE,2017,2.62743867833333
CHE,2018,2.62742559333333
CHE,2019,2.63292318
CHE,2020,2.63484670416667
CHE,2021,2.63985731416667
CHE,2022,2.64672373583333
CHE,2023,2.86414745583333
CHE,2024,2.97616142777778
CHL,2015,5.51492732291402
CHL,2016,5.588396577252062
CHL,2017,4.55285507889072
CHL,2018,4.178019250255608
CHN,2015,4.35
CHN,2016,4.35
CHN,2017,4.35
CHN,2018,4.35
CHN,2019,4.35
CHN,2020,4.35
CHN,2021,4.35
CHN,2022,4.35
CHN,2023,4.35
CHN,2024,4.35
CIV,2015,5.15416666666667
CIV,2016,5.295
