iso3,year,value
AFG,2020,11.4556283331357
AFG,2021,12.9867036666422
AFG,2022,16.6684717100358
AFG,2023,15.2435765521019
AFG,2024,17.0345350970985
AGO,2015,29.0721207527256
AGO,2016,29.6348085896181
AGO,2017,28.7057032200305
AGO,2018,23.8941137322217
AGO,2019,24.4513559065733
AGO,2020,19.6656747617134
AGO,2021,16.2194201933039
AGO,2022,14.4653703169265
AGO,2023,12.4211932862819
AGO,2024,10.6227544338657
ALB,2015,26.0810405275666
ALB,2016,25.626746695952
ALB,2017,26.2596685681188
ALB,2018,25.9195838592949
ALB,2019,24.6048342032887
ALB,2020,25.1975755428037
ALB,2021,27.2150561792836
ALB,2022,25.6948129442746
ALB,2023,24.2865145867852
ALB,2024,24.3552461083467
ALB,2025,24.2664150891277
ARG,2015,15.5647450770354
ARG,2016,14.2723627542237
ARG,2017,15.1621987548244
ARG,2018,15.2510495001607
ARG,2019,14.1990461422681
ARG,2020,14.282505371897
ARG,2021,17.2906325754362
ARG,2022,17.6177901931028
ARG,2023,18.4930289934213
ARG,2024,15.9035666572482
ARG,2025,16.0000347499037
ARM,2015,20.6125615954784
ARM,2016,17.357719658433
ARM,2017,17.6483759985837
ARM,2018,16.7409108725174
ARM,2019,15.8155984319769
ARM,2020,17.7739212520107
ARM,2021,21.2039418643996
ARM,2022,21.0691132267399
ARM,2023,20.5736619222159
ARM,2024,21.3550447611018
ARM,2025,21.4155284899405
AUS,2015,26.1113805788248
AUS,2016,25.2841043930064
AUS,2017,23.9744250133026
AUS,2018,24.3863880116543
AUS,2019,23.3219874334142
AUS,2020,22.7279354612304
AUS,2021,22.5826306071239
AUS,2022,23.1156890618434
AUS,2023,23.1932473759349
AUS,2024,24.0919767539482
AUS,2025,24.3287174731557
AUT,2015,22.8959621968365
AUT,2016,23.3219102437796
AUT,2017,23.8459451205616
AUT,2018,24.3135937640992
AUT,2019,25.0801117201002
AUT,2020,25.134256704245
AUT,2021,25.8646541570211
AUT,2022,25.2127203813994
AUT,2023,24.6875584181551
AUT,2024,23.5479112127244
AUT,2025,23.5267100229664
AZE,2015,27.8253034203751
AZE,2016,25.0345882181606
AZE,2017,23.8172078171339
AZE,2018,20.6940768116666
AZE,2019,21.1295517984961
AZE,2020,22.6664792823179
AZE,2021,16.2271252489185
AZE,2022,12.0116262492284
AZE,2023,17.4006159423821
AZE,2024,17.6085681632447
AZE,2025,16.291616961284
BEL,2015,23.1519860999475
BEL,2016,23.5198221753782
BEL,2017,23.5041514887444
BEL,2018,23.7749835796852
BEL,2019,24.2312098845978
BEL,2020,24.0338724949105
BEL,2021,23.9163856652107
BEL,2022,23.9161142447757
BEL,2023,24.1745802432932
BEL,2024,24.2779848762966
BEL,2025,23.8945707368656
BEN,2015,20.4957392258274
BEN,2016,19.72249305162
BEN,2017,23.4384503972218
BEN,2018,25.900562756214
BEN,2019,25.1732556309975
BEN,2020,25.2065173861299
BEN,2021,28.447444436108
BEN,2022,30.7328757658114
BEN,2023,34.1217773085656
BEN,2024,34.66631864209
BEN,2025,35.431137598892
BFA,2015,19.147211610749
BFA,2016,20.2451557982691
BFA,2017,20.8835008952792
BFA,2018,20.1522963589389
BFA,2019,18.8401565182191
BFA,2020,17.7568948377207
BFA,2021,18.1079398753545
BFA,2022,18.1462572544304
BFA,2023,18.3661917906075
