iso3,year,value
AFG,2015,2.497572
AFG,2016,1.992255
AFG,2017,1.323696
AFG,2018,0.6103021
AFG,2019,0.0750632
AFG,2020,0.1159692
AGO,2015,1.78418
AGO,2016,3.255429
AGO,2017,4.480846
AGO,2018,2.891808
AGO,2019,3.041789
AGO,2020,4.102101
AGO,2021,3.214575
ALB,2015,5.354491
ALB,2016,3.735874
ALB,2017,3.518524
ALB,2018,3.510658
ALB,2019,3.389089
ALB,2020,4.226071
ALB,2021,3.572487
ARE,2015,3.938415
ARE,2016,3.983832
ARE,2017,3.688901
ARE,2018,3.364203
ARE,2019,3.013732
ARE,2020,3.491938
ARG,2015,20.30259
ARG,2016,17.93329
ARG,2017,16.70644
ARM,2015,2.168129
ARM,2016,2.903821
ARM,2017,2.835073
ARM,2018,2.95718
ARM,2019,2.869284
ARM,2020,3.158039
ARM,2021,2.757384
ATG,2015,2.483798
ATG,2016,1.873888
ATG,2017,2.081498
ATG,2018,1.754039
ATG,2019,1.646019
ATG,2020,4.14262
ATG,2021,2.945134
AUS,2015,0.628998
AUS,2016,0.8312989
AUS,2017,0.2916736
AUS,2018,0.2914547
AUS,2019,0.6288911
AUS,2020,6.530169
AUS,2021,16.27579
AUT,2015,4.245227
AUT,2016,8.933805
AUT,2017,12.9101
AUT,2018,13.70257
AUT,2019,13.76236
AUT,2020,21.23953
AUT,2021,24.53596
AZE,2015,7.616041
AZE,2016,4.534999
AZE,2017,0.1518342
AZE,2018,0.0921676
AZE,2019,0.056782
AZE,2020,0.3399442
AZE,2021,0.4096768
BDI,2015,13.45711
BDI,2016,15.68379
BDI,2017,14.76579
BDI,2018,14.70587
BDI,2019,13.86776
BDI,2020,15.86025
BDI,2021,13.49279
BEL,2015,4.558424
BEL,2016,10.15962
BEL,2017,15.05719
BEL,2018,16.31326
BEL,2019,15.62315
BEL,2020,22.82542
BEL,2021,25.8741
BEN,2015,1.369151
BEN,2016,1.167158
BEN,2017,1.244602
BEN,2018,1.263612
BEN,2019,1.309212
BEN,2020,2.972865
BEN,2021,3.588107
BFA,2015,1.939177
BFA,2016,1.830506
BFA,2017,1.525248
BFA,2018,1.294723
BFA,2019,1.312943
BFA,2020,2.192624
BFA,2021,2.694127
BGD,2015,0.9186832
BGD,2016,0.9889662
BGD,2017,0.8308044
BGD,2018,1.247303
BGD,2019,1.881616
BGD,2020,1.354722
BGD,2021,1.070343
BGR,2015,0.0783484
BGR,2016,0.0735922
BGR,2017,0.0683174
BGR,2018,0.06383
BGR,2019,0.0582998
BGR,2020,0.0585156
BGR,2021,0.0528762
BHS,2015,4.476914
BHS,2016,6.03396
BHS,2017,3.458488
BHS,2018,4.205272
BHS,2019,3.602228
BHS,2020,2.737275
BHS,2021,5.656654
BIH,2015,0.0021808
BIH,2016,0.0020664
BIH,2017,0.0016506
BIH,2018,0.0014208
BIH,2019,0.001115
BIH,2020,0.0012041
BIH,2021,0.0014256
BLR,2015,0.6491838
BLR,2016,0.6072966
BLR,2017,0.572302
BLR,2018,0.3953229
BLR,2019,0.3429171
BLR,2020,0.2859832
BLR,2021,0.2141511
BLZ,2015,8.008322
BLZ,2016,11.3074
BLZ,2017,11.23131
BLZ,2018,10.39066
BLZ,2019,12.27666
BLZ,2020,17.39058
BLZ,2021,17.95194
BOL,2015,13.75507
BOL,2016,16.50117
BOL,2017,17.90823
BOL,2018,18.9793
BOL,2019,21.40009
BOL,2020,33.59229
BOL,2021,35.33857
BRA,2015,21.33497
BRA,2016,24.21327
BRA,2017,25.2422
BRA,2018,25.63056
BRA,2019,25.54062
BRA,2020,25.77876
BRA,2021,23.38951
BRB,2015,14.36798
BRB,2016,21.25071
BRB,2017,22.95815
BRB,2018,7.726316
BRB,2019,8.280486
BRB,2020,9.273196
BRB,2021,8.5973
BRN,2015,0.0074461
BRN,2016,0.0065997
BRN,2017,0.0083007
BRN,2018,0.0061734
BRN,2019,0.0062076
BRN,2020,0.0057236
BTN,2015,0.0320374
BTN,2016,0.0366867
BTN,2017,0.0518921
BTN,2018,0.4011854
BTN,2019,0.0165053
BTN,2020,0.0129383
BWA,2015,0.0554824
BWA,2016,0.0500128
BWA,2017,0.052783
BWA,2018,0.0622403
BWA,2019,0.0782665
BWA,2020,0.0937572
BWA,2021,0.0992575
CAF,2015,17.48192
CAF,2016,17.31304
CAF,2017,17.06404
CAF,2018,19.15632
CAF,2019,19.22481
CAN,2015,4.72795
CAN,2016,4.771214
CAN,2017,4.693083
CAN,2018,4.656212
CAN,2019,4.452665
CAN,2020,17.73122
CAN,2021,18.77916
CHE,2015,0.2791635
CHE,2016,0.2683815
CHL,2015,0.4806277
CHL,2016,0.3911054
CHL,2017,0.3020924
CHL,2018,0.2144095
CHL,2019,0.1659987
CHL,2020,0.163695
CHL,2021,0.1485495
CHN,2015,2.233325
CHN,2016,2.057239
CHN,2017,1.848002
CHN,2018,1.661955
CHN,2019,1.545866
CHN,2020,1.504603
CHN,2021,1.332613
CIV,2015,3.47158
CIV,2016,3.840413
CIV,2017,3.789175
CIV,2018,3.653362
CIV,2019,3.572784
CIV,2020,5.188136
CIV,2021,5.714239
CMR,2015,1.722598
CMR,2016,2.014597
CMR,2017,4.218059
CMR,2018,4.334167
COG,2015,8.312664
COG,2016,9.692692
COG,2017,9.036097
