iso3,year,value
AFG,2015,53.37914
AFG,2016,51.82917
AFG,2017,55.65012
AFG,2018,60.70154
AFG,2019,60.24133
AFG,2020,58.74191
AFG,2021,65.10081
AGO,2015,54.9589
AGO,2016,57.41975
AGO,2017,58.90747
AGO,2018,57.01235
AGO,2019,64.20125
AGO,2020,63.65647
AGO,2021,68.42384
ALB,2015,65.34358
ALB,2016,68.78072
ALB,2017,66.97029
ALB,2018,70.66431
ALB,2019,68.50885
ALB,2020,72.44782
ALB,2021,74.01421
AND,2015,93.65981
AND,2016,84.07887
AND,2017,92.04164
AND,2018,91.99001
AND,2019,91.1524
AND,2020,92.28532
ARE,2015,54.0271
ARE,2016,55.11086
ARE,2017,65.63873
ARE,2018,66.15359
ARE,2019,71.77177
ARE,2020,72.78393
ARE,2021,73.21927
ARG,2015,54.03545
ARG,2016,52.52215
ARG,2017,49.47339
ARG,2018,54.3807
ARG,2019,45.56215
ARG,2020,44.83677
ARG,2021,52.14659
ARM,2015,48.74279
ARM,2016,54.00471
ARM,2017,53.50605
ARM,2018,54.65875
ARM,2019,55.03661
ARM,2020,56.39681
ARM,2021,55.15932
AUS,2015,69.93542
AUS,2016,69.67937
AUS,2017,69.90095
AUS,2018,69.41371
AUS,2019,68.29485
AUS,2020,69.39888
AUS,2021,69.13256
AUT,2015,69.66721
AUT,2016,60.8909
AUT,2017,61.26281
AUT,2018,60.81501
AUT,2019,61.57501
AUT,2020,64.26098
AUT,2021,64.78788
AZE,2015,62.88991
AZE,2016,62.75492
AZE,2017,59.1804
AZE,2018,61.77838
AZE,2019,60.05178
AZE,2020,65.61784
AZE,2021,68.24956
BDI,2015,91.89669
BDI,2016,89.84936
BDI,2017,91.97859
BDI,2018,86.96506
BDI,2019,84.19323
BDI,2020,80.49643
BDI,2021,77.98571
BEL,2015,60.42644
BEL,2016,62.9085
BEL,2017,62.88996
BEL,2018,62.87645
BEL,2019,62.3217
BEL,2020,64.30293
BEL,2021,68.04671
BEN,2015,70.37232
BEN,2016,71.36932
BEN,2017,69.36959
BEN,2018,75.01328
BEN,2019,73.51045
BFA,2015,56.04718
BFA,2016,58.12473
BFA,2017,56.27066
BFA,2018,55.56337
BFA,2019,55.308
BFA,2020,94.00259
BGD,2015,28.58862
BGD,2016,28.03191
BGD,2017,26.54926
BGD,2018,25.44009
BGD,2019,25.31277
BGD,2020,25.99124
BGD,2021,26.77598
BGR,2015,56.3944
BGR,2016,56.26602
BGR,2017,49.39064
BGR,2018,52.59978
BGR,2019,57.24895
BGR,2020,59.38462
BGR,2021,63.98545
BHR,2015,79.85767
BHR,2016,79.93143
BHR,2017,80.53328
BHR,2018,81.50789
BHR,2019,82.14699
BHR,2020,80.7056
BHR,2021,81.95671
BHS,2015,65.58885
BHS,2016,59.457
BHS,2017,62.83682
BHS,2018,61.14246
BHS,2019,60.27541
BHS,2020,57.46328
BHS,2021,60.40725
BIH,2015,38.9813
BIH,2016,38.97139
BIH,2017,39.11961
BIH,2018,43.05458
BIH,2019,43.40603
BIH,2020,43.0032
BIH,2021,41.65668
BLR,2015,59.94137
BLR,2016,58.11581
BLR,2017,54.14446
BLR,2018,51.61477
BLR,2019,50.05864
BLR,2020,50.64085
BLR,2021,68.85884
BLZ,2015,88.64581
BLZ,2016,84.33147
BLZ,2017,85.4379
BLZ,2018,82.9217
BLZ,2019,83.58669
BLZ,2020,85.92119
BMU,2015,96.69073
BMU,2016,95.20689
BMU,2017,94.4556
BMU,2018,95.67839
BMU,2019,96.69635
BMU,2020,96.86533
BMU,2021,96.63107
BOL,2015,47.40928
BOL,2016,43.46666
BOL,2017,44.64753
BOL,2018,44.9748
BOL,2019,43.68991
BOL,2020,43.9352
BOL,2021,43.32874
BRA,2015,73.8635
BRA,2016,75.25742
BRA,2017,74.96376
BRA,2018,73.84729
BRA,2019,73.17778
BRA,2020,70.45802
BRA,2021,70.39433
BRB,2015,100
BRB,2016,100
BRB,2017,100
BRB,2020,100
BRB,2021,100
BTN,2015,94.4192
BTN,2016,94.15976
BTN,2017,93.60883
BTN,2018,92.40578
BTN,2019,91.7998
BTN,2020,92.72314
BTN,2021,92.8626
BWA,2015,64.72005
BWA,2016,63.99812
BWA,2017,64.37222
BWA,2018,63.57433
BWA,2019,62.66587
BWA,2020,65.8334
BWA,2021,75.80959
CAN,2015,61.15154
CAN,2016,61.46879
CAN,2017,60.94288
CAN,2018,61.42474
CAN,2019,61.00123
CAN,2020,60.97356
CAN,2021,60.74869
CHE,2015,77.98145
CHE,2016,69.99805
CHE,2017,67.06906
CHE,2018,66.80003
CHE,2019,66.67064
CHE,2020,65.74816
CHE,2021,65.6263
CHL,2015,48.55059
CHL,2016,48.96872
CHL,2017,48.89708
CHL,2018,49.56129
CHL,2019,50.29628
CHL,2020,52.00156
CHL,2021,52.18181
CHN,2015,40.57019
CHN,2016,39.34363
CHN,2017,37.88866
CHN,2018,37.70798
CHN,2019,37.88825
CHN,2020,38.51958
CHN,2021,38.3199
CIV,2015,44.36772
CIV,2016,45.08181
CIV,2017,44.39768
CIV,2018,42.10683
CIV,2019,43.40271
CIV,2020,42.22078
CIV,2021,68.30682
CMR,2015,56.19027
CMR,2016,60.52572
CMR,2017,55.78291
CMR,2018,53.61545
CMR,2019,60.56694
CMR,2020,76.47914
COL,2015,64.48856
COL,2016,66.95708
COL,2017,68.44537
COL,2018,61.56152
COL,2019,62.65531
COL,2020,63.39769
COL,2021,73.77148
CPV,2015,84.7103
CPV,2016,76.60593
CPV,2017,78.07446
CPV,2018,75.4547
CPV,2019,72.01217
CPV,2020,77.11055
CPV,2021,73.55792
CRI,2015,64.75841
CRI,2016,60.38987
CRI,2017,57.56695
CRI,2018,55.05036
CRI,2019,55.33434
CRI,2020,54.44938
CRI,2021,55.93723
CUB,2015,100
CUB,2016,100
CUB,2017,99.97379
CUB,2018,99.97087
CUB,2019,99.96975
CUB,2020,99.96045
CUW,2015,89.63868
CUW,2016,89.84056
CUW,2017,90.65234
CUW,2018,90.4799
CUW,2019,89.09189
CUW,2020,89.32478
CUW,2021,88.37997
CYM,2015,100
CYM,2016,100
CYP,2015,76.62419
CYP,2016,70.43974
CYP,2017,70.25207
CYP,2018,74.65623
CYP,2019,74.94353
CYP,2020,75.47231
CYP,2021,84.82386
CZE,2015,61.21944
CZE,2016,60.87324
CZE,2017,62.46428
CZE,2018,63.27048
CZE,2019,63.49074
CZE,2020,63.59734
CZE,2021,63.22067
DEU,2015,77.25694
DEU,2016,75.73625
DEU,2017,70.55082
