iso3,year,value
AGO,2010,0.54047797
AGO,2011,0.53379064
AGO,2012,0.54596128
AGO,2013,0.54823972
AGO,2014,1.2820686
AGO,2015,1.7413872
AGO,2016,1.873762
AGO,2018,0.88179508
AGO,2019,1.2958492
AGO,2020,1.5745838
ALB,2010,0.02506898
ALB,2011,0.01189747
ALB,2012,0.02123399
ALB,2013,0.03123463
ALB,2014,0.04169049
ALB,2015,0.06486759
ALB,2016,0.09000875
ALB,2017,0.11175604
ALB,2018,0.13985796
ALB,2019,0.17166285
ALB,2020,0.22372207
ARM,2014,0.2515111
ARM,2015,0.62534407
ARM,2016,1.2496487
ARM,2017,1.9018945
ARM,2018,2.6419095
ARM,2019,3.8430487
ARM,2020,5.9754013
AUS,2010,87.543859
AUS,2011,91.229401
AUS,2012,92.347642
AUS,2013,102.01695
AUS,2014,110.61985
AUS,2015,120.45205
AUS,2016,121.22121
AUS,2017,132.31141
AUS,2018,132.28087
AUS,2019,131.93184
AUS,2020,132.59308
AUT,2010,5.0395979
AUT,2011,4.7606049
AUT,2012,5.1083776
AUT,2013,5.3672285
AUT,2014,5.706506
AUT,2015,5.7065805
AUT,2016,5.8273315
AUT,2017,6.0436665
AUT,2018,5.5533655
AUT,2019,6.1117439
AUT,2020,6.5825361
BEL,2010,24.17299
BEL,2011,25.069773
BEL,2012,25.906799
BEL,2013,26.825675
BEL,2014,27.279604
BEL,2015,29.255668
BEL,2016,30.509781
BEL,2017,35.73494
BEL,2018,34.244848
BEL,2019,34.835137
BEL,2020,39.900233
BGR,2010,5.3252438
BGR,2011,5.6367017
BGR,2012,6.8749564
BGR,2013,8.2794082
BGR,2014,9.7023404
BGR,2015,10.421883
BGR,2016,11.277096
BGR,2017,12.32536
BGR,2018,12.152541
BGR,2019,12.979643
BGR,2020,14.417789
BOL,2010,27.301086
BOL,2011,27.096878
BOL,2012,28.422851
BOL,2013,29.966321
BOL,2014,32.026274
BOL,2015,36.825114
BOL,2016,41.133417
BOL,2017,41.776426
BOL,2018,42.717637
BOL,2019,46.920535
BOL,2020,57.233317
BRA,2010,14.447301
BRA,2011,13.63615
BRA,2012,14.068199
BRA,2013,12.782796
BRA,2014,12.185079
BRA,2015,12.043957
BRA,2016,12.678711
BRA,2017,12.75957
BRA,2018,12.894987
BRA,2019,13.358334
BRA,2020,13.901011
BRB,2015,20.148448
BWA,2013,48.68654
BWA,2017,49.259492
BWA,2018,46.801976
BWA,2019,52.181175
CAN,2010,123.50877
CAN,2011,123.70281
CAN,2012,126.57481
CAN,2013,134.51353
CAN,2014,142.25469
CAN,2015,154.76033
CAN,2016,157.63579
CAN,2017,159.51853
CAN,2018,154.33217
CAN,2019,159.06141
CAN,2020,179.68153
CHE,2010,98.714251
CHE,2011,97.519402
CHE,2012,103.66803
CHE,2013,122.49259
CHE,2014,129.47078
CHE,2015,131.04743
CHE,2016,134.8381
CHE,2017,143.77781
CHE,2018,136.33098
CHE,2019,153.13382
CHE,2020,166.00632
CHL,2010,62.348059
CHL,2011,57.683531
CHL,2012,59.671212
CHL,2013,61.915385
CHL,2014,67.617889
CHL,2015,68.587357
CHL,2016,68.674307
CHL,2017,72.051045
CHL,2018,70.401748
CHL,2019,81.663688
CHL,2020,75.793426
CHN,2010,0.68762861
CHN,2011,0.73743674
CHN,2012,0.8943679
CHN,2013,1.011999
CHN,2014,1.1892389
CHN,2015,1.3764033
CHN,2016,1.4846233
CHN,2017,1.5537114
CHN,2018,1.6128429
CHN,2019,1.8076697
CHN,2020,2.1955797
COL,2010,20.285271
COL,2011,17.702487
COL,2012,18.908375
COL,2013,18.55863
COL,2014,20.25389
COL,2015,20.727949
COL,2016,22.08063
COL,2017,24.835772
COL,2018,25.973271
COL,2019,28.84847
COL,2020,34.453904
CRI,2010,7.3400832
CRI,2011,8.302421
CRI,2012,9.3174054
CRI,2013,10.73787
CRI,2014,11.262301
CRI,2015,16.089656
CRI,2016,17.215549
CRI,2017,24.694081
CRI,2018,27.774742
CRI,2019,30.656609
CRI,2020,36.754064
CZE,2010,5.8209308
CZE,2011,6.0927826
CZE,2012,6.6814467
CZE,2013,7.1793859
CZE,2014,7.8047265
CZE,2015,8.0656412
CZE,2016,8.3829426
CZE,2017,8.7150809
CZE,2018,8.6941956
CZE,2019,8.7685641
CZE,2020,9.5193918
DEU,2010,5.4655399
DEU,2011,5.5351909
DEU,2012,6.1044069
DEU,2013,6.1110041
DEU,2014,6.6457812
DEU,2015,6.6829746
DEU,2016,6.8792145
DEU,2017,6.9143299
DEU,2018,6.963994
DEU,2019,7.445497
DEU,2020,8.1907381
DNK,2010,171.42792
DNK,2011,180.90441
DNK,2012,189.99363
DNK,2013,185.45761
DNK,2018,196.45649
DOM,2010,4.5559695
DOM,2011,5.3565901
DOM,2012,6.4435785
DOM,2013,7.3981919
DOM,2014,8.1623008
DOM,2015,8.9878314
DOM,2016,9.8440075
DOM,2017,10.731881
DOM,2018,11.124929
DOM,2019,12.193984
DOM,2020,14.485264
EGY,2013,1.9073318
EGY,2014,1.8496244
EGY,2015,1.7942664
EGY,2016,1.7820843
EGY,2017,1.7291066
EGY,2018,1.52995
EGY,2019,1.4561921
EGY,2020,1.5185739
ESP,2010,8.0031956
ESP,2011,7.9065544
ESP,2012,8.4494311
ESP,2013,9.1239459
ESP,2014,9.7445352
ESP,2015,9.6398445
ESP,2016,9.5335057
ESP,2017,9.5307811
ESP,2018,8.8020119
ESP,2019,9.2628026
ESP,2020,10.507885
EST,2010,8.9943485
EST,2011,8.368311
EST,2012,9.841616
EST,2013,10.902932
EST,2014,12.681172
EST,2015,14.362116
EST,2016,15.948351
EST,2017,16.927898
EST,2018,16.838282
EST,2019,18.799886
EST,2020,21.774635
FIN,2010,87.216107
FIN,2011,50.245174
FIN,2012,53.361819
FIN,2013,56.538486
FIN,2014,59.258955
FIN,2015,57.750843
FIN,2016,58.820682
FIN,2017,59.829736
FIN,2018,56.840787
FIN,2019,59.636526
FIN,2020,64.43728
FRA,2010,8.4743614
FRA,2011,8.4187043
FRA,2012,8.7736331
FRA,2013,9.2936436
FRA,2014,8.6731611
FRA,2015,8.8681932
FRA,2016,10.301159
FRA,2017,10.643413
