iso3,year,value
AFG,2015,72.15488
AFG,2016,71.94055
AFG,2017,73.68089
AFG,2018,79.18661
AFG,2019,78.21213
AFG,2020,77.36341
AFG,2021,83.09309
AGO,2015,73.58876
AGO,2016,77.30888
AGO,2017,77.97649
AGO,2018,78.12057
AGO,2019,77.22386
AGO,2020,77.15815
AGO,2021,82.32027
ALB,2015,81.44273
ALB,2016,86.04023
ALB,2017,81.34779
ALB,2018,84.9382
ALB,2019,81.93204
ALB,2020,86.70698
ALB,2021,87.85546
AND,2016,100
ARE,2015,73.73168
ARE,2016,74.04101
ARE,2017,77.61298
ARE,2018,78.00527
ARE,2019,83.40121
ARE,2020,84.35016
ARE,2021,85.22108
ARG,2015,66.32053
ARG,2016,65.93051
ARG,2017,65.66354
ARG,2018,71.01792
ARG,2019,61.59208
ARG,2020,61.48294
ARG,2021,68.3603
ARM,2015,66.29012
ARM,2016,70.102
ARM,2017,67.38568
ARM,2018,68.20123
ARM,2019,68.81674
ARM,2020,70.56952
ARM,2021,69.76429
AUS,2015,92.82545
AUS,2016,92.95245
AUS,2017,92.78027
AUS,2018,92.03246
AUS,2019,91.54488
AUS,2020,91.67636
AUS,2021,91.22972
AUT,2015,80.80775
AUT,2016,73.81094
AUT,2017,75.4347
AUT,2018,75.87654
AUT,2019,77.08768
AUT,2020,79.61417
AUT,2021,81.92325
AZE,2015,69.82279
AZE,2016,71.426
AZE,2017,69.3925
AZE,2018,72.6348
AZE,2019,72.40799
AZE,2020,76.40608
AZE,2021,77.67104
BDI,2018,100
BDI,2019,100
BDI,2020,100
BDI,2021,100
BEL,2015,83.0221
BEL,2016,84.46336
BEL,2017,83.64236
BEL,2018,86.83984
BEL,2019,86.06913
BEL,2020,86.19441
BEL,2021,88.31762
BEN,2015,89.59686
BEN,2016,88.78404
BEN,2017,88.80333
BEN,2018,94.53157
BEN,2019,94.42752
BFA,2015,78.06966
BFA,2016,78.53082
BFA,2017,76.87019
BFA,2018,76.03369
BFA,2019,75.56194
BGD,2015,36.11425
BGD,2016,35.29464
BGD,2017,33.90265
BGD,2018,32.99646
BGD,2019,33.05657
BGD,2020,34.43341
BGD,2021,35.22974
BGR,2015,77.52411
BGR,2016,77.8184
BGR,2017,69.55875
BGR,2018,73.64978
BGR,2019,81.44582
BGR,2020,84.17446
BGR,2021,89.7192
BHR,2015,96.20411
BHR,2016,96.76205
BHR,2017,97.20092
BHR,2018,97.37283
BHR,2019,97.47987
BHR,2020,98.12373
BHR,2021,98.43039
BHS,2015,81.04125
BHS,2016,79.97596
BHS,2017,80.55307
BHS,2018,79.95348
BHS,2019,79.60749
BHS,2020,75.73728
BHS,2021,80.24806
BIH,2015,52.89351
BIH,2016,52.86929
BIH,2017,53.13253
BIH,2018,58.7968
BIH,2019,58.32133
BIH,2020,57.4865
BIH,2021,56.15424
BLR,2015,77.46147
BLR,2016,76.78438
BLR,2017,76.15881
BLR,2018,73.80725
BLR,2019,72.4705
BLR,2020,70.69466
BLR,2021,85.83447
BLZ,2018,100
BLZ,2019,100
BMU,2015,100
BMU,2016,99.04621
BMU,2017,99.03661
BMU,2018,99.03819
BMU,2019,99.3857
BMU,2020,99.55172
BMU,2021,99.60301
BOL,2015,67.29324
BOL,2016,64.29537
BOL,2017,65.46456
BOL,2018,65.3
BOL,2019,64.6444
BOL,2020,64.61257
BOL,2021,64.46274
BRA,2015,81.63177
BRA,2016,82.15203
BRA,2017,82.35593
BRA,2018,81.29662
BRA,2019,80.71716
BRA,2020,78.6798
BRA,2021,79.39019
BWA,2015,89.78658
BWA,2016,89.74467
BWA,2017,89.26051
BWA,2018,88.97539
BWA,2019,87.99438
BWA,2020,88.34112
BWA,2021,94.19012
CAN,2015,83.41919
CAN,2016,83.93829
CAN,2017,83.7459
CAN,2018,84.37267
CAN,2019,84.34082
CAN,2020,84.38319
CAN,2021,84.75785
CHE,2015,84.26541
CHE,2016,81.33637
CHE,2017,84.26682
CHE,2018,84.38043
CHE,2019,84.2887
CHE,2020,84.00951
CHE,2021,84.19868
CHL,2015,72.99397
CHL,2016,77.35191
CHL,2017,76.56596
CHL,2018,76.65839
CHL,2019,76.76704
CHL,2020,77.97156
CHL,2021,78.27469
CHN,2015,57.57949
CHN,2016,55.84326
CHN,2017,53.8146
CHN,2018,53.86111
CHN,2019,53.61531
CHN,2020,54.06766
CHN,2021,54.17941
CIV,2015,64.54617
CIV,2016,64.73755
CIV,2017,64.05718
CIV,2018,60.72546
CIV,2019,62.28039
CIV,2020,65.37848
CIV,2021,91.60989
CMR,2015,80.64793
CMR,2016,81.66277
CMR,2017,77.50314
CMR,2018,76.06192
CMR,2019,84.09809
CMR,2020,100
COL,2015,85.4912
COL,2016,86.45877
COL,2017,88.82848
COL,2018,79.7056
COL,2019,80.55936
COL,2020,80.91036
COL,2021,90.15395
CPV,2015,97.98007
CPV,2016,91.91344
CPV,2017,92.82292
CPV,2018,91.35999
CPV,2019,89.15407
CPV,2020,94.589
CPV,2021,93.88635
CRI,2015,80.06864
CRI,2016,75.84904
CRI,2017,76.11799
CRI,2018,75.49416
CRI,2019,75.36778
CRI,2020,74.88246
CRI,2021,74.65539
CUW,2015,100
CUW,2016,100
CUW,2017,100
CUW,2018,100
CUW,2019,100
CUW,2020,100
CUW,2021,100
CYP,2015,88.86115
CYP,2016,85.10085
CYP,2017,85.5669
CYP,2018,89.20834
CYP,2019,87.75747
CYP,2020,88.42146
CYP,2021,91.44047
CZE,2015,79.1982
CZE,2016,79.17498
CZE,2017,73.81335
CZE,2018,74.65871
CZE,2019,74.85714
CZE,2020,75.27421
CZE,2021,75.95503
DEU,2015,87.81591
DEU,2016,87.39485
DEU,2017,86.62464
DEU,2018,89.81153
DEU,2019,88.50379
DEU,2020,92.5948
DEU,2021,94.27754
DNK,2015,93.45644
DNK,2016,93.33104
DNK,2017,90.73802
DNK,2018,91.01122
DNK,2019,90.76356
DNK,2020,91.41502
DNK,2021,89.88759
DOM,2015,83.70916
DOM,2016,84.05295
DOM,2017,86.00029
DOM,2018,85.84114
DOM,2019,86.34079
DOM,2020,89.14882
DOM,2021,88.19762
DZA,2015,83.53308
DZA,2016,83.02711
DZA,2017,87.81059
DZA,2018,88.59583
DZA,2019,89.29102
DZA,2020,93.67121
ECU,2015,78.43343
ECU,2016,79.87722
ECU,2017,73.16938
ECU,2018,76.8918
ECU,2019,81.51292
ECU,2020,78.1524
ECU,2021,77.4747
EGY,2015,68.39146
EGY,2016,74.68012
EGY,2017,70.08449
EGY,2018,70.83543
EGY,2019,71.40003
EGY,2020,77.3876
EGY,2021,84.17131
ESP,2015,76.27974
ESP,2016,77.29057
ESP,2017,78.00752
ESP,2018,83.96776
ESP,2019,82.02023
ESP,2020,81.61935
ESP,2021,85.05369
EST,2015,96.59008
EST,2016,96.24672
EST,2017,96.75135
EST,2018,99.07259
EST,2019,99.29481
EST,2020,99.40154
EST,2021,99.29994
ETH,2015,88.04003
ETH,2016,87.20741
ETH,2017,86.32279
ETH,2018,84.8285
ETH,2019,84.72464
ETH,2020,83.79298
ETH,2021,66.30254
FIN,2015,96.72501
FIN,2016,88.84982
FIN,2017,90.75515
FIN,2018,96.34445
FIN,2019,96.15635
FIN,2020,96.92945
FIN,2021,95.91403
FJI,2015,97.15244
FJI,2016,100
FJI,2017,100
FJI,2018,100
FJI,2019,100
FJI,2020,100
FRA,2015,78.64789
FRA,2016,78.28745
FRA,2017,78.00397
FRA,2018,78.26724
FRA,2019,78.19405
FRA,2020,77.46021
FRA,2021,78.48161
GAB,2015,100
GAB,2016,97.53053
GAB,2017,96.56151
GAB,2018,95.89073
GBR,2015,74.38049
GBR,2016,75.02448
GBR,2017,74.85162
GBR,2018,61.81441
GBR,2019,61.58933
GBR,2020,60.95381
GBR,2021,59.85045
GEO,2015,86.55869
GEO,2016,91.38811
GEO,2017,89.47228
GEO,2018,92.57396
GEO,2019,90.02193
GEO,2020,90.33383
GEO,2021,91.09256
GHA,2015,44.33098
GHA,2016,44.82416
GHA,2017,49.72844
GHA,2018,48.0117
GHA,2019,48.46198
GHA,2020,49.44767
GHA,2021,50.0934
GIN,2015,90.04038
GIN,2016,88.62708
GIN,2017,87.63439
GIN,2018,89.7715
GIN,2019,90.27155
GIN,2020,85.306
GMB,2018,97.7253
GMB,2019,96.33045
GMB,2020,94.62409
GRC,2015,100
GRC,2016,100
GRC,2017,100
GRC,2018,100
GRC,2019,100
GRC,2020,99.72365
GRC,2021,98.07359
GTM,2015,82.005
GTM,2016,81.71883
GTM,2017,81.42807
GTM,2018,81.46834
GTM,2019,81.32793
GTM,2020,80.55556
GTM,2021,81.01591
GUY,2015,96.00593
GUY,2016,96.10365
GUY,2017,96.81822
GUY,2018,97.61996
GUY,2019,97.66744
GUY,2020,97.59334
GUY,2021,97.03696
HKG,2015,71.75283
HKG,2016,70.47026
HKG,2017,67.10773
HKG,2018,68.77281
HKG,2019,68.6334
HKG,2020,69.37198
HKG,2021,73.31609
HND,2015,76.21921
HND,2016,75.60128
HND,2017,73.83187
HND,2018,74.21451
HND,2019,74.8834
HND,2020,79.56124
HND,2021,80.83487
HRV,2015,80.39645
HRV,2016,75.47002
HRV,2017,79.50829
HRV,2018,85.72907
HRV,2019,85.23094
HRV,2020,85.6186
HRV,2021,85.86515
HTI,2015,90.21264
HTI,2016,90.89225
HTI,2017,94.47245
HTI,2018,94.7806
HTI,2019,95.18575
HTI,2020,95.74055
HTI,2021,97.35909
