iso3,year,value
POL,2021,2177186
POL,2022,2188295
POL,2023,2234991
POL,2024,2282121
PRT,2015,807183
PRT,2016,833028
PRT,2017,868079
PRT,2018,895848
PRT,2019,930303
PRT,2020,916292
PRT,2021,948828
PRT,2022,1024035
PRT,2023,1086107
PRT,2024,1135140
ROU,2015,458122
ROU,2016,465607
ROU,2017,485215
ROU,2018,501974
ROU,2019,516703
ROU,2020,541144
ROU,2021,817291
ROU,2022,840789
ROU,2023,873898
ROU,2024,874842
SRB,2016,90905
SRB,2017,85546
SRB,2018,87407
SRB,2019,88224
SRB,2020,90111
SRB,2021,197910
SRB,2022,189656
SRB,2023,194189
SRB,2024,197297
SVK,2015,429524
SVK,2016,446280
SVK,2017,471691
SVK,2018,493636
SVK,2019,512082
SVK,2020,518497
SVK,2021,536766
SVK,2022,574281
SVK,2023,599970
SVK,2024,603355
SVN,2015,134727
SVN,2016,138923
SVN,2017,142153
SVN,2018,145716
SVN,2019,149024
SVN,2020,150261
SVN,2021,154878
SVN,2022,162046
SVN,2023,167542
SVN,2024,171959
SWE,2015,686433
SWE,2016,703035
SWE,2017,712144
SWE,2018,638725
SWE,2019,647793
SWE,2020,658843
SWE,2021,678377
SWE,2022,655276
SWE,2023,673827
SWE,2024,691667
