iso3,year,sex,class,employed,source
ABW,2010,F,0,0.004,PC - Population and Housing Census
ABW,2010,F,1,1.901,PC - Population and Housing Census
ABW,2010,F,2,2.701,PC - Population and Housing Census
ABW,2010,F,3,2.087,PC - Population and Housing Census
ABW,2010,F,4,4.773,PC - Population and Housing Census
ABW,2010,F,5,7.472,PC - Population and Housing Census
ABW,2010,F,6,0.005,PC - Population and Housing Census
ABW,2010,F,7,0.365,PC - Population and Housing Census
ABW,2010,F,8,0.144,PC - Population and Housing Census
ABW,2010,F,9,3.666,PC - Population and Housing Census
ABW,2010,F,TOTAL,23.163,PC - Population and Housing Census
ABW,2010,F,X,0.044,PC - Population and Housing Census
ABW,2010,M,0,0.128,PC - Population and Housing Census
ABW,2010,M,1,2.74,PC - Population and Housing Census
ABW,2010,M,2,2.025,PC - Population and Housing Census
ABW,2010,M,3,2.917,PC - Population and Housing Census
ABW,2010,M,4,1.895,PC - Population and Housing Census
ABW,2010,M,5,5.073,PC - Population and Housing Census
ABW,2010,M,6,0.054,PC - Population and Housing Census
ABW,2010,M,7,4.095,PC - Population and Housing Census
ABW,2010,M,8,1.496,PC - Population and Housing Census
ABW,2010,M,9,2.866,PC - Population and Housing Census
ABW,2010,M,TOTAL,23.363,PC - Population and Housing Census
ABW,2010,M,X,0.074,PC - Population and Housing Census
AFG,2014,F,0,0,HIES - Households Living Conditions Survey
AFG,2014,F,1,2.874,HIES - Households Living Conditions Survey
AFG,2014,F,2,57.701,HIES - Households Living Conditions Survey
AFG,2014,F,3,11.004,HIES - Households Living Conditions Survey
AFG,2014,F,4,12.294,HIES - Households Living Conditions Survey
AFG,2014,F,5,16.995,HIES - Households Living Conditions Survey
AFG,2014,F,6,946.286,HIES - Households Living Conditions Survey
AFG,2014,F,7,354.34,HIES - Households Living Conditions Survey
AFG,2014,F,8,1.584,HIES - Households Living Conditions Survey
AFG,2014,F,9,34.578,HIES - Households Living Conditions Survey
AFG,2014,F,TOTAL,1684.229,HIES - Households Living Conditions Survey
AFG,2014,F,X,246.573,HIES - Households Living Conditions Survey
AFG,2014,M,0,62.991,HIES - Households Living Conditions Survey
AFG,2014,M,1,42.252,HIES - Households Living Conditions Survey
AFG,2014,M,2,220.748,HIES - Households Living Conditions Survey
AFG,2014,M,3,70.442,HIES - Households Living Conditions Survey
AFG,2014,M,4,140.087,HIES - Households Living Conditions Survey
AFG,2014,M,5,957.767,HIES - Households Living Conditions Survey
AFG,2014,M,6,1794.638,HIES - Households Living Conditions Survey
AFG,2014,M,7,332.161,HIES - Households Living Conditions Survey
AFG,2014,M,8,336.841,HIES - Households Living Conditions Survey
AFG,2014,M,9,909.687,HIES - Households Living Conditions Survey
AFG,2014,M,TOTAL,5318.809,HIES - Households Living Conditions Survey
AFG,2014,M,X,451.195,HIES - Households Living Conditions Survey
AFG,2017,F,0,2.212,HIES - Households Living Conditions Survey
AFG,2017,F,1,1.777,HIES - Households Living Conditions Survey
AFG,2017,F,2,64.659,HIES - Households Living Conditions Survey
AFG,2017,F,3,1.934,HIES - Households Living Conditions Survey
AFG,2017,F,4,9.805,HIES - Households Living Conditions Survey
AFG,2017,F,5,17.902,HIES - Households Living Conditions Survey
AFG,2017,F,6,877.804,HIES - Households Living Conditions Survey
AFG,2017,F,7,314.083,HIES - Households Living Conditions Survey
AFG,2017,F,8,3.777,HIES - Households Living Conditions Survey
AFG,2017,F,9,57.752,HIES - Households Living Conditions Survey
AFG,2017,F,TOTAL,1378.224,HIES - Households Living Conditions Survey
AFG,2017,F,X,26.519,HIES - Households Living Conditions Survey
AFG,2017,M,0,230.664,HIES - Households Living Conditions Survey
AFG,2017,M,1,42.05,HIES - Households Living Conditions Survey
AFG,2017,M,2,196.544,HIES - Households Living Conditions Survey
AFG,2017,M,3,82.139,HIES - Households Living Conditions Survey
AFG,2017,M,4,117.601,HIES - Households Living Conditions Survey
AFG,2017,M,5,741.885,HIES - Households Living Conditions Survey
AFG,2017,M,6,1754.244,HIES - Households Living Conditions Survey
AFG,2017,M,7,375.318,HIES - Households Living Conditions Survey
AFG,2017,M,8,385.98,HIES - Households Living Conditions Survey
AFG,2017,M,9,945.439,HIES - Households Living Conditions Survey
AFG,2017,M,TOTAL,5018.31,HIES - Households Living Conditions Survey
AFG,2017,M,X,146.446,HIES - Households Living Conditions Survey
AFG,2020,F,0,0.734,LFS - Labour Force Survey
AFG,2020,F,1,3.679,LFS - Labour Force Survey
AFG,2020,F,2,59.734,LFS - Labour Force Survey
AFG,2020,F,3,3.805,LFS - Labour Force Survey
AFG,2020,F,4,6.287,LFS - Labour Force Survey
AFG,2020,F,5,132.7,LFS - Labour Force Survey
AFG,2020,F,6,596.809,LFS - Labour Force Survey
AFG,2020,F,7,285.32,LFS - Labour Force Survey
AFG,2020,F,8,1.135,LFS - Labour Force Survey
AFG,2020,F,9,16.995,LFS - Labour Force Survey
AFG,2020,F,TOTAL,1140.725,LFS - Labour Force Survey
AFG,2020,F,X,33.527,LFS - Labour Force Survey
AFG,2020,M,0,170.493,LFS - Labour Force Survey
AFG,2020,M,1,71.549,LFS - Labour Force Survey
AFG,2020,M,2,182.575,LFS - Labour Force Survey
AFG,2020,M,3,79.933,LFS - Labour Force Survey
AFG,2020,M,4,93.229,LFS - Labour Force Survey
AFG,2020,M,5,699.34,LFS - Labour Force Survey
AFG,2020,M,6,2084.399,LFS - Labour Force Survey
AFG,2020,M,7,517.903,LFS - Labour Force Survey
AFG,2020,M,8,406.213,LFS - Labour Force Survey
AFG,2020,M,9,468.888,LFS - Labour Force Survey
AFG,2020,M,TOTAL,4937.784,LFS - Labour Force Survey
AFG,2020,M,X,163.262,LFS - Labour Force Survey
AFG,2021,F,0,0,LFS - Labour Force Survey
AFG,2021,F,2,56.07,LFS - Labour Force Survey
AFG,2021,F,3,2.308,LFS - Labour Force Survey
AFG,2021,F,4,0,LFS - Labour Force Survey
AFG,2021,F,5,17.79,LFS - Labour Force Survey
AFG,2021,F,6,1273.298,LFS - Labour Force Survey
AFG,2021,F,7,300.642,LFS - Labour Force Survey
AFG,2021,F,9,35.933,LFS - Labour Force Survey
AFG,2021,F,TOTAL,1829.046,LFS - Labour Force Survey
AFG,2021,F,X,138.091,LFS - Labour Force Survey
AFG,2021,M,0,209.728,LFS - Labour Force Survey
AFG,2021,M,1,127.694,LFS - Labour Force Survey
AFG,2021,M,2,334.651,LFS - Labour Force Survey
AFG,2021,M,3,91.582,LFS - Labour Force Survey
AFG,2021,M,4,10.996,LFS - Labour Force Survey
AFG,2021,M,5,813.401,LFS - Labour Force Survey
AFG,2021,M,6,2372.419,LFS - Labour Force Survey
AFG,2021,M,7,442.282,LFS - Labour Force Survey
AFG,2021,M,8,365.361,LFS - Labour Force Survey
AFG,2021,M,9,968.886,LFS - Labour Force Survey
AFG,2021,M,TOTAL,5850.428,LFS - Labour Force Survey
AFG,2021,M,X,113.428,LFS - Labour Force Survey
AGO,2010,F,0,68.229,LFS - Employment Survey
AGO,2010,F,1,132.963,LFS - Employment Survey
AGO,2010,F,2,12.883,LFS - Employment Survey
AGO,2010,F,3,77.665,LFS - Employment Survey
AGO,2010,F,4,848.361,LFS - Employment Survey
AGO,2010,F,5,206.23,LFS - Employment Survey
AGO,2010,F,6,1780.296,LFS - Employment Survey
AGO,2010,F,7,10.33,LFS - Employment Survey
AGO,2010,F,8,9.582,LFS - Employment Survey
AGO,2010,F,TOTAL,3202.705,LFS - Employment Survey
AGO,2010,F,X,56.168,LFS - Employment Survey
AGO,2010,M,0,87.106,LFS - Employment Survey
AGO,2010,M,1,313.761,LFS - Employment Survey
AGO,2010,M,2,53.545,LFS - Employment Survey
AGO,2010,M,3,140.936,LFS - Employment Survey
AGO,2010,M,4,311.08,LFS - Employment Survey
AGO,2010,M,5,232.802,LFS - Employment Survey
AGO,2010,M,6,1304.967,LFS - Employment Survey
AGO,2010,M,7,39.954,LFS - Employment Survey
AGO,2010,M,8,198.893,LFS - Employment Survey
AGO,2010,M,TOTAL,3139.174,LFS - Employment Survey
AGO,2010,M,X,456.13,LFS - Employment Survey
AGO,2011,F,0,65.526,LFS - Employment Survey
AGO,2011,F,1,135.795,LFS - Employment Survey
AGO,2011,F,2,3.624,LFS - Employment Survey
AGO,2011,F,3,106.163,LFS - Employment Survey
AGO,2011,F,4,848.34,LFS - Employment Survey
AGO,2011,F,5,247.157,LFS - Employment Survey
AGO,2011,F,6,1972.992,LFS - Employment Survey
AGO,2011,F,7,12.119,LFS - Employment Survey
AGO,2011,F,8,3.731,LFS - Employment Survey
AGO,2011,F,TOTAL,3416.577,LFS - Employment Survey
AGO,2011,F,X,21.13,LFS - Employment Survey
AGO,2011,M,0,73.299,LFS - Employment Survey
AGO,2011,M,1,289.987,LFS - Employment Survey
AGO,2011,M,2,47.146,LFS - Employment Survey
AGO,2011,M,3,193.653,LFS - Employment Survey
AGO,2011,M,4,263.312,LFS - Employment Survey
AGO,2011,M,5,238.396,LFS - Employment Survey
AGO,2011,M,6,1487.593,LFS - Employment Survey
AGO,2011,M,7,64.524,LFS - Employment Survey
AGO,2011,M,8,191.856,LFS - Employment Survey
AGO,2011,M,TOTAL,3352.176,LFS - Employment Survey
AGO,2011,M,X,502.411,LFS - Employment Survey
AGO,2014,F,0,3.529,PC - Recensements de Population
AGO,2014,F,1,19.993,PC - Recensements de Population
AGO,2014,F,2,110.005,PC - Recensements de Population
AGO,2014,F,3,57.653,PC - Recensements de Population
AGO,2014,F,4,19.889,PC - Recensements de Population
AGO,2014,F,5,355.375,PC - Recensements de Population
AGO,2014,F,6,1269.756,PC - Recensements de Population
AGO,2014,F,7,14.211,PC - Recensements de Population
AGO,2014,F,8,4.546,PC - Recensements de Population
AGO,2014,F,9,175.139,PC - Recensements de Population
AGO,2014,F,TOTAL,2374.555,PC - Recensements de Population
AGO,2014,F,X,344.461,PC - Recensements de Population
AGO,2014,M,0,58.663,PC - Recensements de Population
AGO,2014,M,1,81.361,PC - Recensements de Population
AGO,2014,M,2,180.858,PC - Recensements de Population
AGO,2014,M,3,136.074,PC - Recensements de Population
AGO,2014,M,4,28.71,PC - Recensements de Population
AGO,2014,M,5,300.522,PC - Recensements de Population
AGO,2014,M,6,1024.905,PC - Recensements de Population
AGO,2014,M,7,263.651,PC - Recensements de Population
AGO,2014,M,8,137.065,PC - Recensements de Population
AGO,2014,M,9,79.825,PC - Recensements de Population
AGO,2014,M,TOTAL,2917.747,PC - Recensements de Population
AGO,2014,M,X,626.111,PC - Recensements de Population
AGO,2019,F,0,5.434,LFS - Employment Survey
AGO,2019,F,1,20.232,LFS - Employment Survey
AGO,2019,F,2,189.281,LFS - Employment Survey
AGO,2019,F,3,60.634,LFS - Employment Survey
AGO,2019,F,4,25.8,LFS - Employment Survey
AGO,2019,F,5,1385.819,LFS - Employment Survey
AGO,2019,F,6,2896.472,LFS - Employment Survey
AGO,2019,F,7,40.232,LFS - Employment Survey
AGO,2019,F,8,5.526,LFS - Employment Survey
AGO,2019,F,9,407.408,LFS - Employment Survey
AGO,2019,F,TOTAL,5211.19,LFS - Employment Survey
AGO,2019,F,X,174.351,LFS - Employment Survey
AGO,2019,M,0,105.684,LFS - Employment Survey
AGO,2019,M,1,131.801,LFS - Employment Survey
AGO,2019,M,2,325.405,LFS - Employment Survey
AGO,2019,M,3,195.433,LFS - Employment Survey
AGO,2019,M,4,53.053,LFS - Employment Survey
AGO,2019,M,5,717.627,LFS - Employment Survey
AGO,2019,M,6,2264.35,LFS - Employment Survey
AGO,2019,M,7,557.497,LFS - Employment Survey
AGO,2019,M,8,371.317,LFS - Employment Survey
AGO,2019,M,9,222.671,LFS - Employment Survey
AGO,2019,M,TOTAL,5039.481,LFS - Employment Survey
AGO,2019,M,X,94.644,LFS - Employment Survey
AGO,2020,F,0,2.734,LFS - Employment Survey
AGO,2020,F,1,18.194,LFS - Employment Survey
AGO,2020,F,2,147.761,LFS - Employment Survey
AGO,2020,F,3,54.041,LFS - Employment Survey
AGO,2020,F,4,27.386,LFS - Employment Survey
AGO,2020,F,5,1334.483,LFS - Employment Survey
AGO,2020,F,6,3238.785,LFS - Employment Survey
AGO,2020,F,7,29.115,LFS - Employment Survey
AGO,2020,F,8,3.065,LFS - Employment Survey
AGO,2020,F,9,348.938,LFS - Employment Survey
AGO,2020,F,TOTAL,5389.641,LFS - Employment Survey
AGO,2020,F,X,185.139,LFS - Employment Survey
AGO,2020,M,0,133.958,LFS - Employment Survey
AGO,2020,M,1,128.989,LFS - Employment Survey
AGO,2020,M,2,273.235,LFS - Employment Survey
AGO,2020,M,3,204.066,LFS - Employment Survey
AGO,2020,M,4,43.37,LFS - Employment Survey
AGO,2020,M,5,641.112,LFS - Employment Survey
AGO,2020,M,6,2596.545,LFS - Employment Survey
AGO,2020,M,7,533.518,LFS - Employment Survey
AGO,2020,M,8,362.46,LFS - Employment Survey
AGO,2020,M,9,172.072,LFS - Employment Survey
AGO,2020,M,TOTAL,5213.378,LFS - Employment Survey
AGO,2020,M,X,124.053,LFS - Employment Survey
AGO,2021,F,0,4.899,LFS - Employment Survey
AGO,2021,F,1,17.973,LFS - Employment Survey
AGO,2021,F,2,161.408,LFS - Employment Survey
AGO,2021,F,3,70.606,LFS - Employment Survey
AGO,2021,F,4,20.944,LFS - Employment Survey
AGO,2021,F,5,1579.055,LFS - Employment Survey
AGO,2021,F,6,3224.532,LFS - Employment Survey
AGO,2021,F,7,30.661,LFS - Employment Survey
AGO,2021,F,8,4.392,LFS - Employment Survey
AGO,2021,F,9,376.508,LFS - Employment Survey
AGO,2021,F,TOTAL,5639.87,LFS - Employment Survey
AGO,2021,F,X,148.892,LFS - Employment Survey
AGO,2021,M,0,127.426,LFS - Employment Survey
AGO,2021,M,1,112.055,LFS - Employment Survey
AGO,2021,M,2,296.003,LFS - Employment Survey
AGO,2021,M,3,193.534,LFS - Employment Survey
AGO,2021,M,4,49.612,LFS - Employment Survey
AGO,2021,M,5,739.67,LFS - Employment Survey
AGO,2021,M,6,2645.483,LFS - Employment Survey
AGO,2021,M,7,626.14,LFS - Employment Survey
AGO,2021,M,8,399.722,LFS - Employment Survey
AGO,2021,M,9,184.713,LFS - Employment Survey
AGO,2021,M,TOTAL,5475.575,LFS - Employment Survey
AGO,2021,M,X,101.218,LFS - Employment Survey
AGO,2022,F,0,3.522,LFS - Employment Survey
AGO,2022,F,1,24.367,LFS - Employment Survey
AGO,2022,F,2,195.173,LFS - Employment Survey
AGO,2022,F,3,82.066,LFS - Employment Survey
AGO,2022,F,4,26.435,LFS - Employment Survey
AGO,2022,F,5,1809.371,LFS - Employment Survey
AGO,2022,F,6,3308.452,LFS - Employment Survey
AGO,2022,F,7,28.048,LFS - Employment Survey
AGO,2022,F,8,3.182,LFS - Employment Survey
AGO,2022,F,9,405.595,LFS - Employment Survey
AGO,2022,F,TOTAL,6021.092,LFS - Employment Survey
AGO,2022,F,X,134.882,LFS - Employment Survey
AGO,2022,M,0,133.772,LFS - Employment Survey
AGO,2022,M,1,121.953,LFS - Employment Survey
AGO,2022,M,2,338.574,LFS - Employment Survey
AGO,2022,M,3,230.016,LFS - Employment Survey
AGO,2022,M,4,50.873,LFS - Employment Survey
AGO,2022,M,5,844.507,LFS - Employment Survey
AGO,2022,M,6,2680.476,LFS - Employment Survey
AGO,2022,M,7,673.767,LFS - Employment Survey
AGO,2022,M,8,450.279,LFS - Employment Survey
AGO,2022,M,9,170.027,LFS - Employment Survey
AGO,2022,M,TOTAL,5783.325,LFS - Employment Survey
AGO,2022,M,X,89.081,LFS - Employment Survey
AGO,2023,F,1,42.079,LFS - Employment Survey
AGO,2023,F,2,202.485,LFS - Employment Survey
AGO,2023,F,3,94.488,LFS - Employment Survey
AGO,2023,F,4,21.962,LFS - Employment Survey
AGO,2023,F,5,1807.693,LFS - Employment Survey
AGO,2023,F,6,3206.205,LFS - Employment Survey
AGO,2023,F,7,54.502,LFS - Employment Survey
AGO,2023,F,8,25.628,LFS - Employment Survey
AGO,2023,F,9,516.73,LFS - Employment Survey
AGO,2023,F,TOTAL,6209.304,LFS - Employment Survey
AGO,2023,F,X,236.863,LFS - Employment Survey
AGO,2023,M,0,136.25,LFS - Employment Survey
AGO,2023,M,1,118.877,LFS - Employment Survey
AGO,2023,M,2,334.025,LFS - Employment Survey
AGO,2023,M,3,229.711,LFS - Employment Survey
AGO,2023,M,4,57.495,LFS - Employment Survey
AGO,2023,M,5,831.062,LFS - Employment Survey
AGO,2023,M,6,2697.937,LFS - Employment Survey
AGO,2023,M,7,657.41,LFS - Employment Survey
AGO,2023,M,8,517.953,LFS - Employment Survey
AGO,2023,M,9,205.444,LFS - Employment Survey
AGO,2023,M,TOTAL,5917.099,LFS - Employment Survey
AGO,2023,M,X,130.937,LFS - Employment Survey
AGO,2024,F,0,4.687,LFS - Employment Survey
AGO,2024,F,1,31.113,LFS - Employment Survey
AGO,2024,F,2,245.379,LFS - Employment Survey
AGO,2024,F,3,90.985,LFS - Employment Survey
AGO,2024,F,4,24.114,LFS - Employment Survey
AGO,2024,F,5,2250.143,LFS - Employment Survey
AGO,2024,F,6,3207.046,LFS - Employment Survey
AGO,2024,F,7,48.763,LFS - Employment Survey
AGO,2024,F,8,7.779,LFS - Employment Survey
AGO,2024,F,9,456.52,LFS - Employment Survey
AGO,2024,F,TOTAL,6490.371,LFS - Employment Survey
AGO,2024,F,X,123.841,LFS - Employment Survey
AGO,2024,M,0,132.898,LFS - Employment Survey
AGO,2024,M,1,110.403,LFS - Employment Survey
AGO,2024,M,2,380.716,LFS - Employment Survey
AGO,2024,M,3,240.075,LFS - Employment Survey
AGO,2024,M,4,68.393,LFS - Employment Survey
AGO,2024,M,5,1004.275,LFS - Employment Survey
AGO,2024,M,6,2638.484,LFS - Employment Survey
AGO,2024,M,7,784.146,LFS - Employment Survey
AGO,2024,M,8,560.067,LFS - Employment Survey
AGO,2024,M,9,209.659,LFS - Employment Survey
AGO,2024,M,TOTAL,6207.083,LFS - Employment Survey
AGO,2024,M,X,77.968,LFS - Employment Survey
AGO,2025,F,0,3.727,LFS - Employment Survey
AGO,2025,F,1,26.877,LFS - Employment Survey
AGO,2025,F,2,293.343,LFS - Employment Survey
AGO,2025,F,3,85.28,LFS - Employment Survey
AGO,2025,F,4,38.702,LFS - Employment Survey
AGO,2025,F,5,2503.182,LFS - Employment Survey
AGO,2025,F,6,3433.216,LFS - Employment Survey
AGO,2025,F,7,66.539,LFS - Employment Survey
AGO,2025,F,8,16.392,LFS - Employment Survey
AGO,2025,F,9,541.369,LFS - Employment Survey
AGO,2025,F,TOTAL,7150.286,LFS - Employment Survey
AGO,2025,F,X,141.661,LFS - Employment Survey
AGO,2025,M,0,134.367,LFS - Employment Survey
AGO,2025,M,1,122.548,LFS - Employment Survey
AGO,2025,M,2,456.264,LFS - Employment Survey
AGO,2025,M,3,265.952,LFS - Employment Survey
AGO,2025,M,4,78.425,LFS - Employment Survey
AGO,2025,M,5,1055.033,LFS - Employment Survey
AGO,2025,M,6,2853.682,LFS - Employment Survey
AGO,2025,M,7,901.42,LFS - Employment Survey
AGO,2025,M,8,619.145,LFS - Employment Survey
AGO,2025,M,9,259.121,LFS - Employment Survey
AGO,2025,M,TOTAL,6834.698,LFS - Employment Survey
AGO,2025,M,X,88.742,LFS - Employment Survey
ALB,2010,F,0,0.723,LFS - Labour Force Survey
ALB,2010,F,1,4.832,LFS - Labour Force Survey
ALB,2010,F,2,76.261,LFS - Labour Force Survey
ALB,2010,F,3,12.974,LFS - Labour Force Survey
ALB,2010,F,4,7.355,LFS - Labour Force Survey
ALB,2010,F,5,68.366,LFS - Labour Force Survey
ALB,2010,F,6,263.875,LFS - Labour Force Survey
ALB,2010,F,7,37.652,LFS - Labour Force Survey
ALB,2010,F,8,5.703,LFS - Labour Force Survey
ALB,2010,F,9,19.757,LFS - Labour Force Survey
ALB,2010,F,TOTAL,497.497,LFS - Labour Force Survey
ALB,2010,M,0,5.789,LFS - Labour Force Survey
ALB,2010,M,1,20.466,LFS - Labour Force Survey
ALB,2010,M,2,44.629,LFS - Labour Force Survey
ALB,2010,M,3,20.936,LFS - Labour Force Survey
ALB,2010,M,4,10.659,LFS - Labour Force Survey
ALB,2010,M,5,100.492,LFS - Labour Force Survey
ALB,2010,M,6,224.055,LFS - Labour Force Survey
ALB,2010,M,7,160.552,LFS - Labour Force Survey
ALB,2010,M,8,60.685,LFS - Labour Force Survey
ALB,2010,M,9,21.437,LFS - Labour Force Survey
ALB,2010,M,TOTAL,669.744,LFS - Labour Force Survey
ALB,2012,F,1,2.598,LFS - Labour Force Survey
ALB,2012,F,2,57.689,LFS - Labour Force Survey
ALB,2012,F,3,18.761,LFS - Labour Force Survey
ALB,2012,F,4,8.111,LFS - Labour Force Survey
ALB,2012,F,5,67.177,LFS - Labour Force Survey
ALB,2012,F,6,284.091,LFS - Labour Force Survey
ALB,2012,F,7,28.481,LFS - Labour Force Survey
ALB,2012,F,8,13.995,LFS - Labour Force Survey
ALB,2012,F,9,19.336,LFS - Labour Force Survey
ALB,2012,F,TOTAL,500.382,LFS - Labour Force Survey
ALB,2012,M,0,3.812,LFS - Labour Force Survey
ALB,2012,M,1,13.568,LFS - Labour Force Survey
ALB,2012,M,2,35.197,LFS - Labour Force Survey
ALB,2012,M,3,27.283,LFS - Labour Force Survey
ALB,2012,M,4,10.122,LFS - Labour Force Survey
ALB,2012,M,5,119.169,LFS - Labour Force Survey
ALB,2012,M,6,238.958,LFS - Labour Force Survey
ALB,2012,M,7,112.116,LFS - Labour Force Survey
ALB,2012,M,8,54.069,LFS - Labour Force Survey
ALB,2012,M,9,18.82,LFS - Labour Force Survey
ALB,2012,M,TOTAL,633.465,LFS - Labour Force Survey
ALB,2013,F,1,5.951,LFS - Labour Force Survey
ALB,2013,F,2,62.265,LFS - Labour Force Survey
ALB,2013,F,3,21.234,LFS - Labour Force Survey
ALB,2013,F,4,8.021,LFS - Labour Force Survey
ALB,2013,F,5,60.174,LFS - Labour Force Survey
ALB,2013,F,6,242.154,LFS - Labour Force Survey
ALB,2013,F,7,28.129,LFS - Labour Force Survey
ALB,2013,F,8,18.568,LFS - Labour Force Survey
ALB,2013,F,9,13.624,LFS - Labour Force Survey
ALB,2013,F,TOTAL,460.965,LFS - Labour Force Survey
ALB,2013,F,X,0.616,LFS - Labour Force Survey
ALB,2013,M,0,3.152,LFS - Labour Force Survey
ALB,2013,M,1,12.689,LFS - Labour Force Survey
ALB,2013,M,2,45.79,LFS - Labour Force Survey
ALB,2013,M,3,21.533,LFS - Labour Force Survey
ALB,2013,M,4,10.413,LFS - Labour Force Survey
ALB,2013,M,5,103.299,LFS - Labour Force Survey
ALB,2013,M,6,210.695,LFS - Labour Force Survey
ALB,2013,M,7,98.293,LFS - Labour Force Survey
ALB,2013,M,8,38.196,LFS - Labour Force Survey
ALB,2013,M,9,18,LFS - Labour Force Survey
ALB,2013,M,TOTAL,563.176,LFS - Labour Force Survey
ALB,2013,M,X,1.116,LFS - Labour Force Survey
ALB,2014,F,0,0.461,LFS - Labour Force Survey
ALB,2014,F,1,4.087,LFS - Labour Force Survey
ALB,2014,F,2,65.242,LFS - Labour Force Survey
ALB,2014,F,3,22.473,LFS - Labour Force Survey
ALB,2014,F,4,10.101,LFS - Labour Force Survey
ALB,2014,F,5,54.181,LFS - Labour Force Survey
ALB,2014,F,6,221.034,LFS - Labour Force Survey
ALB,2014,F,7,16.419,LFS - Labour Force Survey
ALB,2014,F,8,23.661,LFS - Labour Force Survey
ALB,2014,F,9,27.722,LFS - Labour Force Survey
ALB,2014,F,TOTAL,445.592,LFS - Labour Force Survey
ALB,2014,M,0,3.561,LFS - Labour Force Survey
ALB,2014,M,1,17.794,LFS - Labour Force Survey
ALB,2014,M,2,43.427,LFS - Labour Force Survey
ALB,2014,M,3,29.829,LFS - Labour Force Survey
ALB,2014,M,4,12.195,LFS - Labour Force Survey
ALB,2014,M,5,92.836,LFS - Labour Force Survey
ALB,2014,M,6,208.228,LFS - Labour Force Survey
ALB,2014,M,7,97.08,LFS - Labour Force Survey
ALB,2014,M,8,42.408,LFS - Labour Force Survey
ALB,2014,M,9,30.772,LFS - Labour Force Survey
ALB,2014,M,TOTAL,578.543,LFS - Labour Force Survey
ALB,2014,M,X,0.413,LFS - Labour Force Survey
ALB,2015,F,0,0.923,LFS - Labour Force Survey
ALB,2015,F,1,5.047,LFS - Labour Force Survey
ALB,2015,F,2,72.978,LFS - Labour Force Survey
ALB,2015,F,3,22.251,LFS - Labour Force Survey
ALB,2015,F,4,8.478,LFS - Labour Force Survey
ALB,2015,F,5,63.467,LFS - Labour Force Survey
ALB,2015,F,6,220.138,LFS - Labour Force Survey
ALB,2015,F,7,16.551,LFS - Labour Force Survey
ALB,2015,F,8,26.967,LFS - Labour Force Survey
ALB,2015,F,9,26.964,LFS - Labour Force Survey
ALB,2015,F,TOTAL,463.977,LFS - Labour Force Survey
ALB,2015,M,0,5.379,LFS - Labour Force Survey
ALB,2015,M,1,20.489,LFS - Labour Force Survey
ALB,2015,M,2,41.782,LFS - Labour Force Survey
ALB,2015,M,3,25.768,LFS - Labour Force Survey
ALB,2015,M,4,11.725,LFS - Labour Force Survey
ALB,2015,M,5,110.88,LFS - Labour Force Survey
ALB,2015,M,6,225.23,LFS - Labour Force Survey
ALB,2015,M,7,102.913,LFS - Labour Force Survey
ALB,2015,M,8,43.674,LFS - Labour Force Survey
ALB,2015,M,9,29.53,LFS - Labour Force Survey
ALB,2015,M,TOTAL,617.985,LFS - Labour Force Survey
ALB,2015,M,X,0.615,LFS - Labour Force Survey
ALB,2016,F,0,0.546,LFS - Labour Force Survey
ALB,2016,F,1,6.781,LFS - Labour Force Survey
ALB,2016,F,2,75.052,LFS - Labour Force Survey
ALB,2016,F,3,23.509,LFS - Labour Force Survey
ALB,2016,F,4,10.84,LFS - Labour Force Survey
ALB,2016,F,5,69.129,LFS - Labour Force Survey
ALB,2016,F,6,226.895,LFS - Labour Force Survey
ALB,2016,F,7,21.47,LFS - Labour Force Survey
ALB,2016,F,8,33.245,LFS - Labour Force Survey
ALB,2016,F,9,36.705,LFS - Labour Force Survey
ALB,2016,F,TOTAL,504.203,LFS - Labour Force Survey
ALB,2016,M,0,4.075,LFS - Labour Force Survey
ALB,2016,M,1,21.306,LFS - Labour Force Survey
ALB,2016,M,2,47.04,LFS - Labour Force Survey
ALB,2016,M,3,30.83,LFS - Labour Force Survey
ALB,2016,M,4,9.168,LFS - Labour Force Survey
ALB,2016,M,5,113.857,LFS - Labour Force Survey
ALB,2016,M,6,232.546,LFS - Labour Force Survey
ALB,2016,M,7,99.654,LFS - Labour Force Survey
ALB,2016,M,8,53.204,LFS - Labour Force Survey
ALB,2016,M,9,35.07,LFS - Labour Force Survey
ALB,2016,M,TOTAL,646.75,LFS - Labour Force Survey
ALB,2017,F,0,0.871,LFS - Labour Force Survey
ALB,2017,F,1,3.246,LFS - Labour Force Survey
ALB,2017,F,2,77.931,LFS - Labour Force Survey
ALB,2017,F,3,26.076,LFS - Labour Force Survey
ALB,2017,F,4,6.224,LFS - Labour Force Survey
ALB,2017,F,5,80.66,LFS - Labour Force Survey
ALB,2017,F,6,219.536,LFS - Labour Force Survey
ALB,2017,F,7,16.918,LFS - Labour Force Survey
ALB,2017,F,8,45.725,LFS - Labour Force Survey
ALB,2017,F,9,37.395,LFS - Labour Force Survey
ALB,2017,F,TOTAL,514.599,LFS - Labour Force Survey
ALB,2017,M,0,4.786,LFS - Labour Force Survey
ALB,2017,M,1,11.088,LFS - Labour Force Survey
ALB,2017,M,2,57.198,LFS - Labour Force Survey
ALB,2017,M,3,32.954,LFS - Labour Force Survey
ALB,2017,M,4,8.976,LFS - Labour Force Survey
